 ToA     coarse_time  fine_time  Local_Tube_Number  Tube_Number  Tube_Layer  ChamberId  Chamber_iEta  Station_Type  tube z  tube_rho  drift_time        event  muonFixedId  csm  mezz  channel  t0     TOF            
 14726   460          6          30                 302          3           5          4             2             9276    9326      243.81048584      14150  73940253     4    6     4        542.5  43.8770141602  
 14730   460          10         8                  140          1           1          4             0             4790    4770      268.260925293     14150  6831111      0    2     2        542.5  22.5515880585  
 14752   461          0          6                  138          5           1          4             0             4715    5048      359.956237793     16582  6831621      0    1     5        542.5  23.0437641144  
 14759   461          7          18                 226          3           3          4             1             6995    6965      280.539306641     14150  40385809     2    4     3        542.5  32.9294242859  
 14775   461          23         19                 151          6           1          4             0             5120    5075      301.920471191     14150  6831762      0    7     7        542.5  24.0482692719  
 14809   462          25         11                 11           1           5          0             2             465     9274      596.556091309     3679   71842826     4    2     21       542.5  30.9751777649  
 14814   462          30         12                 144          4           1          4             0             4895    4848      333.453674316     14150  6831499      0    2     19       542.5  22.9838047028  
 14829   463          13         5                  137          5           1          4             0             4685    5048      420.180725098     16582  6831620      0    1     3        542.5  22.9755001068  
 14884   465          4          11                 143          4           1          4             0             4865    4848      388.212280273     14150  6831498      0    2     21       542.5  22.912733078   
 14910   465          30         10                 282          2           5          4             2             8690    9300      463.979003906     16582  73940105     4    2     11       542.5  42.4584770203  
 14932   466          20         18                 150          6           1          4             0             5090    5075      424.647766113     14150  6831761      0    5     11       542.5  23.9772148132  
 14944   467          0          8                  140          8           1          4             0             4790    5127      509.595031738     16582  6832007      0    3     18       542.5  23.4049491882  
 14988   468          12         9                  141          1           1          4             0             4820    4770      469.752319336     14150  6831112      0    2     0        542.5  22.6226844788  
 15000   468          24         17                 225          3           3          4             1             6965    6965      468.891479492     14150  40385808     2    4     1        542.5  32.858505249   
 15008   469          0          27                 57           6           1          1             0             2060    5075      14.7290039062     11594  5258906      1    9     8        542.5  18.2710132599  
 15016   469          8          41                 97           5           3          1             1             3081    7338      12.7009277344     11594  38813352     3    11    9        542.5  26.5490894318  
 15030   469          22         24                 296          6           5          4             2             9095    9725      555.769592285     16582  73940759     4    5     2        542.5  44.4178886414  
 15037   469          29         41                 97           4           3          1             1             3066    7312      29.2065429688     11594  38813224     3    11    17       542.5  26.4497013092  
 15042   470          2          35                 131          2           1          3             0             4486    4796      587.654541016     16582  6306978      1    10    7        542.5  21.9079551697  
 15072   471          0          27                 57           5           1          1             0             2045    5048      64.8282470703     11594  5258778      1    9     2        542.5  18.1717815399  
 15078   471          6          42                 98           6           3          1             1             3096    7364      61.0390014648     11594  38813481     3    11    3        542.5  26.6484832764  
 15087   471          15         31                 303          3           5          4             2             9306    9326      525.770996094     14150  73940254     4    6     2        542.5  43.9477233887  
 15104   472          0          41                 313          4           5          4             2             9606    9673      537.525085449     14150  73940520     4    11    17       542.5  45.474937439   
 15113   472          9          28                 58           7           1          1             0             2075    5101      96.6610107422     11594  5259035      1    9     16       542.5  18.3702526093  
 15114   472          10         13                 221          5           3          4             1             6860    7338      632.303100586     16582  40386188     2    3     14       542.5  33.5094299316  
 15127   472          23         30                 238          6           3          4             1             7356    7364      566.248046875     14150  40386333     2    7     0        542.5  34.7207069397  
 15178   474          10         34                 90           3           3          1             1             2856    6965      140.700744629     11594  38812961     3    8     3        542.5  25.1117553711  
 15180   474          12         23                 53           1           1          1             0             1940    4770      150.194519043     11594  5258262      1    6     1        542.5  17.1804637909  
 15238   476          6          32                 144          3           3          2             1             4496    6965      185.033325195     11594  39337247     2    6     0        542.5  27.6541900635  
 15285   477          21         28                 58           8           1          1             0             2090    5127      230.936767578     11594  5259163      1    9     22       542.5  18.4695034027  
 15345   479          17         33                 89           2           3          1             1             2841    6939      271.268798828     11594  38812832     3    8     9        542.5  25.0124778748  
 15354   479          26         35                 91           1           3          1             1             2886    6913      278.322814941     11594  38812706     3    8     21       542.5  24.9897136688  
 15359   479          31         66                 138          4           5          1             2             4297    9673      271.910766602     11594  72367681     5    17    19       542.5  35.3079605103  
 15367   480          7          24                 54           4           1          1             0             1955    4848      296.028198242     11594  5258647      1    6     19       542.5  17.4405212402  
 15407   481          15         23                 53           4           1          1             0             1925    4848      327.315429688     11594  5258646      1    6     21       542.5  17.4032917023  
 15423   481          31         66                 138          5           5          1             2             4312    9699      321.811157227     11594  72367809     5    17    11       542.5  35.4075927734  
 15428   482          4          24                 54           2           1          1             0             1955    4796      343.845275879     11594  5258391      1    6     9        542.5  17.279712677   
 15486   483          30         67                 139          6           5          1             2             4327    9725      370.930297852     11594  72367938     5    17    5        542.5  35.5072250366  
 15549   485          29         35                 91           2           3          1             1             2901    6939      430.567138672     11594  38812834     3    8     13       542.5  25.0890827179  
 15575   486          23         35                 91           3           3          1             1             2886    6965      450.818786621     11594  38812962     3    8     5        542.5  25.1499347687  
 15584   487          0          59                 131          3           5          1             2             4087    9326      449.034240723     11594  72367418     5    14    5        542.5  33.9657745361  
 15665   489          17         59                 131          1           5          1             2             4087    9274      512.474365234     11594  72367162     5    14    21       542.5  33.8069076538  
 15673   489          25         23                 53           3           1          1             0             1940    4822      535.189941406     11594  5258518      1    6     13       542.5  17.3413238525  
 15675   489          27         58                 130          2           5          1             2             4072    9300      520.227539062     11594  72367289     5    14    11       542.5  33.8662033081  
 15757   492          13         59                 131          2           5          1             2             4102    9300      584.249755859     11594  72367290     5    14    13       542.5  33.9065093994  
 15785   493          9          31                 143          2           3          2             1             4481    6939      612.477111816     11594  39337118     2    6     10       542.5  27.5541286469  
 15803   493          27         24                 54           3           1          1             0             1970    4822      636.714782715     11594  5258519      1    6     15       542.5  17.3789730072  
 15808   494          0          36                 92           3           3          1             1             2916    6965      632.811523438     11594  38812963     3    8     7        542.5  25.1884555817  
 15813   494          5          58                 130          1           5          1             2             4056    9274      628.139648438     11594  72367161     5    14    19       542.5  33.7666320801  
 15837   494          29         34                 90           1           3          1             1             2856    6913      655.704956055     11594  38812705     3    8     19       542.5  24.9512882233  
 15874   496          2          31                 143          3           3          2             1             4466    6965      681.962524414     11594  39337246     2    6     2        542.5  27.59998703    
 15889   496          17         30                 142          3           3          2             1             4436    6965      693.735229492     11594  39337245     2    6     4        542.5  27.5460395813  
 16366   511          14         34                 106          5           5          1             2             3351    9699      9.70672607422     12200  72367777     5    9     11       542.5  34.2307624817  
 16371   511          19         18                 48           6           1          1             0             1790    5075      29.8925170898     12200  5258897      1    5     11       542.5  17.9512062073  
 16377   511          25         24                 80           5           3          1             1             2570    7338      26.5939331055     12200  38813335     3    5     10       542.5  25.9372901917  
 16383   511          31         20                 50           5           1          1             0             1835    5048      39.2985229492     12200  5258771      1    7     0        542.5  17.9201984406  
 16386   512          2          16                 46           4           1          1             0             1715    4848      42.4057006836     12200  5258639      1    4     23       542.5  17.1568222046  
 16408   512          24         13                 43           3           1          1             0             1640    4822      59.7572631836     12200  5258508      1    4     16       542.5  16.9927501678  
 16413   512          29         15                 45           3           1          1             0             1700    4822      63.5979003906     12200  5258510      1    4     12       542.5  17.0583286285  
 16416   513          0          18                 48           7           1          1             0             1775    5101      64.9834594727     12200  5259025      1    5     17       542.5  18.0165195465  
 16431   513          15         19                 49           7           1          1             0             1805    5101      76.6690673828     12200  5259026      1    7     13       542.5  18.0497016907  
 16435   513          19         30                 102          1           5          1             2             3216    9274      65.1003417969     12200  72367133     5    6     20       542.5  32.7434082031  
 16445   513          29         12                 42           1           1          1             0             1610    4770      88.8599853516     12200  5258251      1    2     3        542.5  16.796251297   
 16450   514          2          24                 80           4           3          1             1             2555    7312      83.7236328125     12200  38813207     3    5     18       542.5  25.8388500214  
 16462   514          14         19                 49           6           1          1             0             1820    5075      100.952697754     12200  5258898      1    7     7        542.5  17.9847888947  
 16497   515          17         35                 107          6           5          1             2             3366    9725      111.952087402     12200  72367906     5    9     5        542.5  34.3291358948  
 16503   515          23         12                 42           2           1          1             0             1595    4796      134.106140137     12200  5258379      1    2     9        542.5  16.8626041412  
 16554   517          10         18                 48           5           1          1             0             1775    5048      172.959777832     12200  5258769      1    5     5        542.5  17.85272789    
 16558   517          14         11                 41           4           1          1             0             1565    4848      176.941162109     12200  5258634      1    2     21       542.5  16.996307373   
 16565   517          21         20                 76           3           3          1             1             2435    6965      174.792419434     12200  38812947     3    4     7        542.5  24.6138591766  
 16570   517          26         34                 106          4           5          1             2             3336    9673      169.180114746     12200  72367649     5    9     19       542.5  34.1324043274  
 16572   517          28         13                 43           4           1          1             0             1625    4848      187.816040039     12200  5258636      1    4     22       542.5  17.0589294434  
 16590   518          14         25                 81           6           3          1             1             2585    7364      192.901733398     12200  38813464     3    7     1        542.5  26.035741806   
 16609   519          1          16                 46           5           1          1             0             1715    5048      215.994018555     12200  5258767      1    5     4        542.5  17.7872562408  
 16635   519          27         17                 47           7           1          1             0             1745    5101      236.109924316     12200  5259024      1    5     15       542.5  17.983833313   
 16651   520          11         16                 46           6           1          1             0             1730    5075      248.708190918     12200  5258895      1    5     10       542.5  17.8855342865  
 16656   520          16         15                 45           2           1          1             0             1685    4796      253.540161133     12200  5258382      1    4     6        542.5  16.9598560333  
 16669   520          29         15                 45           4           1          1             0             1685    4848      263.532592773     12200  5258638      1    4     18       542.5  17.1236667633  
 16714   522          10         19                 49           8           1          1             0             1820    5127      297.664306641     12200  5259154      1    7     19       542.5  18.1482162476  
 16715   522          11         30                 102          2           5          1             2             3231    9300      283.751953125     12200  72367261     5    6     12       542.5  32.8418006897  
 16717   522          13         20                 76           1           3          1             1             2435    6913      293.706115723     12200  38812691     3    4     23       542.5  24.4501247406  
 16748   523          12         15                 45           1           1          1             0             1700    4770      325.480224609     12200  5258254      1    4     0        542.5  16.8947753906  
 16868   527          4          10                 40           3           1          1             0             1550    4822      419.226623535     12200  5258505      1    2     17       542.5  16.8983631134  
 16874   527          10         12                 42           4           1          1             0             1595    4848      423.78515625      12200  5258635      1    2     19       542.5  17.0273513794  
 16879   527          15         16                 46           2           1          1             0             1715    4796      427.725402832     12200  5258383      1    4     11       542.5  16.9933300018  
 16895   527          31         13                 43           2           1          1             0             1625    4796      440.324279785     12200  5258380      1    4     10       542.5  16.8944892883  
 17020   531          28         19                 75           2           3          1             1             2420    6939      530.359558105     12200  38812818     3    4     13       542.5  24.5154304504  
 17029   532          5          30                 102          3           5          1             2             3216    9326      528.998840332     12200  72367389     5    6     4        542.5  32.9074058533  
 17040   532          16         11                 41           3           1          1             0             1580    4822      553.570678711     12200  5258506      1    2     13       542.5  16.9292907715  
 17101   534          13         11                 41           2           1          1             0             1565    4796      601.325012207     12200  5258378      1    2     7        542.5  16.8312549591  
 17125   535          5          12                 42           5           1          1             0             1595    5048      619.243835449     12200  5258763      1    3     5        542.5  17.6624088287  
 17186   537          2          14                 44           1           1          1             0             1670    4770      667.70111084      12200  5258253      1    4     2        542.5  16.8614025116  
 17249   539          1          38                 246          5           3          4             1             7611    7338      -1.48614501953    140    40386213     2    9     8        542.5  35.267375946   
 17250   539          2          13                 145          1           1          4             0             4940    4770      11.6532592773     140    6831116      0    4     4        542.5  22.90924263    
 17264   539          16         25                 157          7           1          4             0             5285    5101      20.9971313477     140    6831896      0    9     13       542.5  24.5028896332  
 17278   539          30         56                 328          6           5          4             2             10056   9725      9.77093505859     140    73940791     4    13    2        542.5  46.6665420532  
 17292   540          12         24                 232          1           3          4             1             7175    6913      34.137512207      140    40385559     2    4     16       542.5  33.2374610901  
 17306   540          26         41                 313          2           5          4             2             9621    9300      33.6759033203     140    73940136     4    10    9        542.5  44.6366081238  
 17309   540          29         15                 147          3           1          4             0             5000    4822      57.4822998047     140    6831374      0    4     12       542.5  23.1739234924  
 17342   541          30         25                 233          3           3          4             1             7205    6965      73.0074462891     140    40385816     2    6     1        542.5  33.4300498962  
 17352   542          8          41                 313          1           5          4             2             9606    9274      69.7097167969     140    73940008     4    10    17       542.5  44.5402984619  
 17376   543          0          23                 155          5           1          4             0             5225    5048      108.761779785     140    6831638      0    7     3        542.5  24.2382106781  
 17387   543          11         16                 148          4           1          4             0             5015    4848      118.323547363     140    6831503      0    4     23       542.5  23.2702293396  
 17415   544          7          54                 326          4           5          4             2             9996    9673      117.066894531     140    73940533     4    13    16       542.5  46.4018745422  
 17430   544          22         26                 234          3           3          4             1             7235    6965      141.68536377      140    40385817     2    6     3        542.5  33.5021591187  
 17448   545          8          24                 232          2           3          4             1             7190    6939      155.916259766     140    40385687     2    4     8        542.5  33.3337440491  
 17474   546          2          24                 156          6           1          4             0             5270    5075      185.155883789     140    6831767      0    7     11       542.5  24.4066104889  
 17509   547          5          55                 327          5           5          4             2             10041   9699      190.335998535     140    73940662     4    13    12       542.5  46.570224762   
 17512   547          8          38                 246          4           3          4             1             7596    7312      204.078918457     140    40386085     2    9     16       542.5  35.1711044312  
 17560   548          24         39                 247          6           3          4             1             7626    7364      241.386352539     140    40386342     2    9     4        542.5  35.3636703491  
 17601   550          1          14                 146          2           1          4             0             4955    4796      285.775695801     140    6831245      0    4     8        542.5  23.005563736   
 17619   550          19         25                 157          8           1          4             0             5300    5127      298.244567871     140    6832024      0    9     19       542.5  24.5992012024  
 17631   550          31         42                 314          3           5          4             2             9636    9326      287.485839844     140    73940265     4    10    3        542.5  44.7329330444  
 17742   554          14         26                 158          8           1          4             0             5330    5127      394.266174316     140    6832025      0    9     18       542.5  24.6713123322  
 17763   555          3          43                 315          3           5          4             2             9666    9326      390.538757324     140    73940266     4    10    5        542.5  44.804977417   
 17767   555          7          15                 147          2           1          4             0             4985    4796      415.391113281     140    6831246      0    4     6        542.5  23.0776538849  
 17875   558          19         40                 248          6           3          4             1             7656    7364      487.407958984     140    40386343     2    9     2        542.5  35.4358062744  
 17953   561          1          37                 245          4           3          4             1             7566    7312      548.682250977     140    40386084     2    9     22       542.5  35.0989952087  
 17981   561          29         23                 155          6           1          4             0             5240    5075      581.321716309     140    6831766      0    7     9        542.5  24.3345394135  
 18012   562          28         54                 326          5           5          4             2             10011   9699      583.37677002      140    73940661     4    13    8        542.5  46.4982185364  
 18035   563          19         24                 232          3           3          4             1             7175    6965      614.485656738     140    40385815     2    4     0        542.5  33.358089447   
 18108   565          28         25                 233          2           3          4             1             7220    6939      671.469116211     140    40385688     2    6     9        542.5  33.4059066772  
 18129   566          17         19                 131          3           3          2             1             4105    6965      -5.68884277344    12999  39337234     2    4     5        542.5  26.9700756073  
 18134   566          22         21                 87           5           1          2             0             2965    5048      5.65539550781     12999  5783060      0    7     2        542.5  19.5320949554  
 18134   566          22         21                 87           6           1          2             0             2980    5075      5.55523681641     12999  5783188      0    7     8        542.5  19.632276535   
 18138   566          26         18                 130          2           3          2             1             4090    6939      1.44262695312     12999  39337105     2    4     11       542.5  26.8698940277  
 18143   566          31         22                 88           7           1          2             0             2995    5101      12.4862670898     12999  5783317      0    7     16       542.5  19.732460022   
 18145   567          1          27                 139          6           3          2             1             4345    7364      5.25744628906     12999  39337754     2    7     5        542.5  28.5238018036  
 18152   567          8          15                 81           1           1          2             0             2800    4770      20.7967529297     12999  5782542      0    4     0        542.5  18.4532375336  
 18153   567          9          26                 138          5           3          2             1             4330    7338      11.6076049805     12999  39337625     2    7     11       542.5  28.423620224   
 18154   567          10         22                 88           8           1          2             0             3010    5127      20.9798583984     12999  5783445      0    7     22       542.5  19.8326435089  
 18157   567          13         18                 130          1           3          2             1             4075    6913      16.3865356445     12999  39336977     2    4     19       542.5  26.7697124481  
 18166   567          22         16                 82           2           1          2             0             2815    4796      31.6340942383     12999  5782671      0    4     11       542.5  18.5534210205  
 18167   567          23         26                 138          4           3          2             1             4315    7312      22.645324707      12999  39337497     2    7     19       542.5  28.3234386444  
 18174   567          30         16                 82           3           1          2             0             2830    4822      37.7838745117     12999  5782799      0    4     17       542.5  18.6536045074  
 18179   568          3          17                 83           4           1          2             0             2845    4848      41.5899658203     12999  5782928      0    4     21       542.5  18.7537879944  
 18346   573          10         43                 187          6           5          2             2             5786    9725      153.063781738     12999  72892202     4    11    5        542.5  37.7486915588  
 18380   574          12         42                 186          5           5          2             2             5771    9699      179.726501465     12999  72892073     4    11    11       542.5  37.6485137939  
 18416   575          16         42                 186          4           5          2             2             5756    9673      207.951660156     12999  72891945     4    11    19       542.5  37.5483360291  
 18441   576          9          24                 90           1           1          2             0             3070    4770      -3.89440917969    16124  5782551      0    6     3        542.5  18.9256687164  
 18487   577          23         25                 91           2           1          2             0             3085    4796      31.9429931641     16124  5782680      0    8     10       542.5  19.0257396698  
 18505   578          9          35                 179          3           5          2             2             5546    9326      278.836303711     12999  72891682     4    8     5        542.5  36.1949234009  
 18512   578          16         25                 91           3           1          2             0             3100    4822      51.374206543      16124  5782808      0    8     16       542.5  19.1258106232  
 18534   579          6          45                 189          3           5          2             2             5846    9326      50.9703979492     16124  72891692     4    10    6        542.5  36.7170982361  
 18536   579          8          44                 188          1           5          2             2             5816    9274      52.7331542969     16124  72891435     4    10    23       542.5  36.5168571472  
 18536   579          8          44                 188          2           5          2             2             5831    9300      52.6329956055     16124  72891563     4    10    15       542.5  36.6169776917  
 18552   579          24         26                 92           4           1          2             0             3115    4848      82.5241088867     16124  5782937      0    8     20       542.5  19.2258815765  
 18561   580          1          29                 141          1           3          2             1             4405    6913      81.4353637695     16124  39336988     2    6     22       542.5  27.3458595276  
 18566   580          6          37                 149          5           3          2             1             4661    7338      83.6882324219     16124  39337636     2    9     14       542.5  28.9992694855  
 18571   580          11         34                 178          2           5          2             2             5531    9300      330.499023438     12999  72891553     4    8     11       542.5  36.094745636   
 18587   580          27         29                 141          2           3          2             1             4420    6939      101.647827148     16124  39337116     2    6     14       542.5  27.4459495544  
 18608   581          16         30                 142          3           3          2             1             4436    6965      117.953979492     16124  39337245     2    6     4        542.5  27.5460395813  
 18617   581          25         37                 149          4           3          2             1             4646    7312      123.632080078     16124  39337508     2    9     22       542.5  28.8991737366  
 18629   582          5          34                 178          1           5          2             2             5516    9274      375.911682129     12999  72891425     4    8     19       542.5  35.9945678711  
 18660   583          4          38                 150          6           3          2             1             4676    7364      157.025634766     16124  39337765     2    9     0        542.5  29.0993671417  
 18882   590          2          30                 96           5           1          2             0             3236    5048      339.55859375      16124  5783069      0    9     5        542.5  20.0038833618  
 18895   590          15         53                 197          6           5          2             2             6086    9725      331.448120117     16124  72892212     4    13    6        542.5  38.2706451416  
 18898   590          18         52                 196          5           5          2             2             6071    9699      333.891967773     16124  72892083     4    13    15       542.5  38.1705245972  
 18900   590          20         52                 196          4           5          2             2             6056    9673      335.55456543      16124  72891955     4    13    23       542.5  38.0704040527  
 19003   593          27         30                 96           6           1          2             0             3251    5075      433.989807129     16124  5783197      0    9     11       542.5  20.1039619446  
 19847   620          7          27                 93           4           1          2             0             3145    4848      -5.81146240234    8389   5782938      0    8     18       542.5  19.2802276611  
 19886   621          14         56                 200          1           5          2             2             6176    9274      6.76794433594     8389   72891447     4    12    16       542.5  37.1695709229  
 19911   622          7          10                 210          6           5          3             2             6495    9725      24.4581298828     8389   73416457     5    3     3        542.5  39.010635376   
 19912   622          8          26                 92           3           1          2             0             3130    4822      45.0698242188     8389   5782809      0    8     14       542.5  19.1801757812  
 19961   623          25         56                 200          2           5          2             2             6191    9300      65.26171875       8389   72891575     4    12    8        542.5  37.2695541382  
 19966   623          30         26                 92           2           1          2             0             3115    4796      87.3573608398     8389   5782681      0    8     8        542.5  19.0801277161  
 19970   624          2          9                  209          5           5          3             2             6480    9699      70.6518554688     8389   73416328     5    3     9        542.5  38.9106636047  
 20011   625          11         43                 155          5           3          2             1             4841    7338      112.267822266     8389   39337642     2    11    13       542.5  29.3259563446  
 20033   626          1          25                 91           1           1          2             0             3100    4770      139.801147461     8389   5782552      0    8     4        542.5  18.9800796509  
 20054   626          22         9                  209          4           5          3             2             6465    9673      136.376831055     8389   73416200     5    3     17       542.5  38.8106918335  
 20091   627          27         44                 156          6           3          2             1             4856    7364      174.667785645     8389   39337771     2    11    7        542.5  29.4259643555  
 20222   631          30         1                  201          3           5          3             2             6225    9326      269.034606934     8389   73415936     5    0     1        542.5  37.4029083252  
 20244   632          20         33                 145          1           3          2             1             4526    6913      296.061706543     8389   39336992     2    8     17       542.5  27.5633068085  
 20282   633          26         35                 147          3           3          2             1             4586    6965      325.494140625     8389   39337250     2    8     5        542.5  27.8183345795  
 20317   634          29         44                 156          5           3          2             1             4871    7338      351.275024414     8389   39337643     2    11    15       542.5  29.3812465668  
 20372   636          20         39                 207          2           3          3             1             6421    6939      17.0877685547     2118   39861414     3    8     10       542.5  31.5372333527  
 20407   637          23         9                  281          2           5          4             2             8660    9300      33.5786132812     2118   73940104     4    2     9        542.5  42.3901405334  
 20417   638          1          32                 128          1           1          3             0             4411    4770      62.107421875      2118   6306847      1    10    2        542.5  21.6738586426  
 20425   638          9          6                  138          8           1          4             0             4730    5127      66.7626342773     2118   6832005      0    1     23       542.5  23.2686157227  
 20427   638          11         6                  138          7           1          4             0             4715    5101      68.4228515625     2118   6831877      0    1     17       542.5  23.1708889008  
 20431   638          15         33                 129          2           1          3             0             4426    4796      72.9471435547     2118   6306976      1    10    6        542.5  21.7715835571  
 20436   638          20         43                 155          4           3          2             1             4826    7312      444.399047852     8389   39337514     2    11    21       542.5  29.2259483337  
 20440   638          24         12                 220          6           3          4             1             6815    7364      68.2794189453     2118   40386315     2    3     7        542.5  33.4706115723  
 20443   638          27         11                 219          5           3          4             1             6800    7338      70.7208251953     2118   40386186     2    3     13       542.5  33.3729171753  
 20456   639          8          43                 155          6           3          2             1             4826    7364      459.879089355     8389   39337770     2    11    5        542.5  29.370929718   
 20457   639          9          23                 295          6           5          4             2             9065    9725      70.6817626953     2118   73940758     4    5     4        542.5  44.3495140076  
 20462   639          14         22                 294          5           5          4             2             9050    9699      74.6856079102     2118   73940629     4    5     8        542.5  44.2518959045  
 20464   639          16         34                 146          1           3          2             1             4556    6913      467.881713867     8389   39336993     2    8     19       542.5  27.618309021   
 20483   640          3          34                 146          2           3          2             1             4571    6939      482.625427246     8389   39337121     2    8     11       542.5  27.7183208466  
 20494   640          14         4                  136          5           1          4             0             4655    5048      121.030029297     2118   6831619      0    1     4        542.5  22.9074707031  
 20498   640          18         35                 131          4           1          3             0             4486    4848      125.02746582      2118   6307234      1    10    21       542.5  22.0350131989  
 20503   640          23         33                 145          2           3          2             1             4541    6939      498.305419922     8389   39337120     2    8     9        542.5  27.6633358002  
 20515   641          3          9                  281          1           5          4             2             8645    9274      118.051269531     2118   73939976     4    2     17       542.5  42.2925109863  
 20522   641          10         40                 208          3           3          3             1             6436    6965      134.17755127      2118   39861543     3    8     0        542.5  31.6349449158  
 20561   642          17         42                 154          4           3          2             1             4796    7312      542.110351562     8389   39337513     2    11    19       542.5  29.1708812714  
 20610   644          2          39                 207          1           3          3             1             6406    6913      203.12298584      2118   39861286     3    8     18       542.5  31.4395370483  
 20700   646          28         10                 282          3           5          4             2             8675    9326      262.387207031     2118   73940233     4    2     3        542.5  42.48777771    
 20740   648          4          5                  137          6           1          4             0             4700    5075      313.051818848     2118   6831748      0    1     9        542.5  23.073184967   
 20755   648          19         33                 129          3           1          3             0             4441    4822      325.97442627      2118   6307104      1    10    12       542.5  21.8693294525  
 20786   649          18         11                 219          4           3          4             1             6785    7312      338.78729248      2118   40386058     2    3     21       542.5  33.2752342224  
 20837   651          5          21                 293          4           5          4             2             9005    9673      367.8203125       2118   73940500     4    5     22       542.5  44.0859642029  
 20850   651          18         22                 294          4           5          4             2             9035    9673      377.908203125     2118   73940501     4    5     16       542.5  44.1542930603  
 20879   652          15         10                 218          4           3          4             1             6755    7312      411.51159668      2118   40386057     2    3     19       542.5  33.2071723938  
 20941   654          13         4                  136          6           1          4             0             4670    5075      470.151000977     2118   6831747      0    1     10       542.5  23.0052261353  
 20946   654          18         34                 130          3           1          3             0             4471    4822      475.125183105     2118   6307105      1    10    17       542.5  21.9373188019  
 21029   657          5          11                 283          3           5          4             2             8705    9326      519.350158691     2118   73940234     4    2     5        542.5  42.5560760498  
 21159   661          7          38                 206          1           3          3             1             6376    6913      632.097229004     2118   39861285     3    8     20       542.5  31.3715267181  
 21693   677          29         30                 162          7           1          4             0             5436    5101      5.79046630859     24361  6831901      0    9     17       542.5  24.8657798767  
 21715   678          19         21                 153          4           1          4             0             5165    4848      24.2108154297     24361  6831508      0    6     18       542.5  23.6329345703  
 21733   679          5          30                 238          2           3          4             1             7371    6939      28.1373901367     24361  40385693     2    6     12       542.5  33.7688713074  
