ToA,coarse_time,fine_time,Local_Tube_Number,Tube_Number,Tube_Layer,ChamberId,Chamber_iEta,Station_Type,tube_z,tube_rho,drift_time,event,muonFixedId,csm,mezz,channel,t0,TOF
70973,2217,29,30,162,1,1,5,0,-5436,4796,206.47320556640625,74,1588381,0,9,17,542.5,24.18302345275879
71010,2219,2,11,331,2,5,6,2,-10885,9326,211.7481689453125,74,68173066,5,3,21,542.5,47.814300537109375
71018,2219,10,25,345,4,5,6,2,-11320,9699,216.08538818359375,74,68173464,5,6,9,542.5,49.72708511352539
71046,2220,6,8,328,0,5,6,2,-10795,9274,240.21429443359375,74,68172807,5,1,2,542.5,47.47319793701172
71086,2221,14,11,173,6,1,6,0,-5785,5101,293.20965576171875,74,1064714,1,2,7,542.5,25.72786521911621
71091,2221,19,9,171,4,1,6,0,-5725,5048,297.38092041015625,74,1064456,1,2,18,542.5,25.46280860900879
71119,2222,15,12,174,6,1,6,0,-5815,5101,318.9156494140625,74,1064715,1,2,9,542.5,25.803096771240234
71138,2223,2,10,172,4,1,6,0,-5755,5048,334.02447509765625,74,1064457,1,2,23,542.5,25.538036346435547
71188,2224,20,9,329,0,5,6,2,-10825,9274,351.07574462890625,74,68172808,5,3,1,542.5,47.54923629760742
71247,2226,15,10,330,2,5,6,2,-10855,9326,396.98046875,74,68173065,5,3,19,542.5,47.73826217651367
71259,2226,27,26,346,4,5,6,2,-11350,9699,404.29052734375,74,68173465,5,6,11,542.5,49.80320739746094
71308,2228,12,24,264,3,3,6,1,-8395,7312,455.23651123046875,74,34618903,3,4,0,542.5,37.13850021362305
71424,2232,0,8,248,0,3,6,1,-7915,6913,547.9445190429688,74,34618375,3,1,2,542.5,35.05550765991211
71467,2233,11,10,250,2,3,6,1,-7975,6965,581.273193359375,74,34618633,3,3,19,542.5,35.32057189941406
71475,2233,19,26,266,5,3,6,1,-8455,7364,585.440185546875,74,34619161,3,6,19,542.5,37.403568267822266
71555,2236,3,1,163,2,1,6,0,-5500,4822,660.943115234375,74,1064192,1,1,7,542.5,24.40062713623047
71915,2247,11,6,36,6,1,2,0,-1415,5101,-1.0640869140625,98,3161861,1,0,9,542.5,17.657838821411133
71926,2247,22,3,33,2,1,2,0,-1340,4822,8.49041748046875,98,3161346,1,1,8,542.5,16.697099685668945
71929,2247,25,11,115,5,3,3,1,-3865,7364,-0.2122802734375,98,36192010,2,2,21,542.5,27.743505477905273
71957,2248,21,28,28,2,1,1,0,-1170,4822,32.85125732421875,98,3685659,0,9,10,542.5,16.554996490478516
71977,2249,9,5,53,1,5,2,2,-2480,9300,32.924072265625,98,70270084,5,1,14,542.5,32.10715103149414
71981,2249,13,22,22,7,1,1,0,-990,5127,50.7379150390625,98,3686293,0,6,5,542.5,17.418317794799805
71998,2249,30,10,10,7,1,1,0,-630,5127,64.206787109375,98,3686281,0,2,5,542.5,17.230695724487305
72012,2250,12,5,53,4,3,2,1,-2000,7338,67.00335693359375,98,36716164,3,0,14,542.5,25.37162971496582
72017,2250,17,3,33,4,1,2,0,-1325,5048,78.8692626953125,98,3161602,1,0,18,542.5,17.411977767944336
72043,2251,11,11,11,6,1,1,0,-645,5101,99.44293212890625,98,3686154,0,2,7,542.5,17.150800704956055
72046,2251,14,1,31,5,1,2,0,-1280,5075,101.47894287109375,98,3161728,1,0,16,542.5,17.458553314208984
72058,2251,26,9,57,5,5,2,2,-2585,9725,94.7449951171875,98,70270728,5,2,17,542.5,33.56752014160156
72060,2251,28,12,12,7,1,1,0,-690,5127,112.61871337890625,98,3686283,0,2,3,542.5,17.25629234313965
72065,2252,1,8,56,4,5,2,2,-2570,9699,100.3104248046875,98,70270599,5,0,8,542.5,33.47080993652344
72070,2252,6,5,53,3,3,2,1,-1985,7312,112.4127197265625,98,36716036,3,0,6,542.5,25.27475929260254
72078,2252,14,29,29,1,1,1,0,-1185,4796,127.454833984375,98,3685532,0,9,15,542.5,16.482646942138672
72086,2252,22,12,12,6,1,1,0,-675,5101,133.02386474609375,98,3686155,0,2,9,542.5,17.16366195678711
72087,2252,23,27,27,0,1,1,0,-1140,4770,134.60589599609375,98,3685402,0,9,20,542.5,16.362829208374023
72100,2253,4,2,50,0,3,2,1,-1895,6913,137.21356201171875,98,36715521,3,1,3,542.5,23.911462783813477
72114,2253,18,2,32,3,1,2,0,-1295,4848,155.3211669921875,98,3161473,1,1,0,542.5,16.741308212280273
72117,2253,21,26,26,0,1,1,0,-1110,4770,158.06640625,98,3685401,0,9,18,542.5,16.33981704711914
72136,2254,8,28,28,3,1,1,0,-1155,4848,172.62237548828125,98,3685787,0,9,4,542.5,16.627635955810547
72152,2254,24,29,29,0,1,1,0,-1200,4770,185.33941650390625,98,3685404,0,9,21,542.5,16.41058921813965
72156,2254,28,4,34,3,1,2,0,-1355,4848,188.08087158203125,98,3161475,1,1,4,542.5,16.794126510620117
72162,2255,2,11,11,7,1,1,0,-660,5127,192.31927490234375,98,3686282,0,2,1,542.5,17.243207931518555
72170,2255,10,2,50,2,3,2,1,-1895,6965,191.733642578125,98,36715777,3,1,19,542.5,24.078859329223633
72173,2255,13,5,35,5,1,2,0,-1400,5075,200.59539794921875,98,3161732,1,0,13,542.5,17.56085968017578
72179,2255,19,5,53,0,5,2,2,-2465,9274,190.83331298828125,98,70269956,5,1,6,542.5,32.01041793823242
72187,2255,27,6,36,7,1,2,0,-1430,5127,211.3388671875,98,3161989,1,0,3,542.5,17.754854202270508
72192,2256,0,3,33,1,1,2,0,-1325,4796,216.39990234375,98,3161218,1,1,14,542.5,16.60011100769043
72203,2256,11,30,30,4,1,1,0,-1216,5048,224.27056884765625,98,3685917,0,8,19,542.5,17.323209762573242
72203,2256,11,22,22,4,1,1,0,-975,5048,224.44049072265625,98,3685909,0,6,23,542.5,17.15325164794922
72229,2257,5,9,9,7,1,1,0,-600,5127,244.6875,98,3686280,0,2,0,542.5,17.218759536743164
72271,2258,15,22,22,5,1,1,0,-990,5075,277.47076416015625,98,3686037,0,6,17,542.5,17.247974395751953
72334,2260,14,27,27,1,1,1,0,-1125,4796,327.50177001953125,98,3685530,0,9,14,542.5,16.435707092285156
72335,2260,15,6,54,2,5,2,2,-2495,9326,312.51483154296875,98,70270213,5,1,16,542.5,32.20389938354492
72337,2260,17,1,31,2,1,2,0,-1280,4822,329.63665771484375,98,3161344,1,1,7,542.5,16.644577026367188
72411,2262,27,41,89,5,5,2,2,-3546,9725,369.5633544921875,98,70270760,5,10,17,542.5,34.530418395996094
72451,2264,3,6,54,5,3,2,1,-2015,7364,409.875244140625,98,36716293,3,0,20,542.5,25.468524932861328
72452,2264,4,17,17,4,1,1,0,-825,5048,419.0596923828125,98,3685904,0,4,21,542.5,17.065292358398438
72479,2264,31,16,16,6,1,1,0,-795,5101,439.9979248046875,98,3686159,0,4,11,542.5,17.22084617614746
72486,2265,6,18,18,4,1,1,0,-855,5048,445.60577392578125,98,3685905,0,4,19,542.5,17.081745147705078
72502,2265,22,27,27,3,1,1,0,-1125,4848,458.58282470703125,98,3685786,0,9,2,542.5,16.604690551757812
72532,2266,20,26,26,2,1,1,0,-1110,4822,482.11614990234375,98,3685657,0,9,6,542.5,16.50887107849121
72600,2268,24,2,32,2,1,2,0,-1310,4822,535.0794677734375,98,3161345,1,1,6,542.5,16.670557022094727
72601,2268,25,26,26,3,1,1,0,-1095,4848,535.9489135742188,98,3685785,0,9,0,542.5,16.582317352294922
72616,2269,8,15,15,5,1,1,0,-780,5075,547.12255859375,98,3686030,0,4,12,542.5,17.127437591552734
72634,2269,26,8,56,3,5,2,2,-2555,9673,544.9383544921875,98,70270471,5,0,0,542.5,33.37411880493164
72642,2270,2,1,31,1,1,2,0,-1265,4796,568.0145874023438,98,3161216,1,1,13,542.5,16.547887802124023
72666,2270,26,3,33,0,1,2,0,-1340,4770,586.7825317382812,98,3161090,1,1,20,542.5,16.529972076416016
72681,2271,9,6,36,4,1,2,0,-1415,5048,597.5405883789062,98,3161605,1,0,19,542.5,17.49068832397461
72702,2271,30,2,50,1,3,2,1,-1910,6939,607.4290771484375,98,36715649,3,1,11,542.5,24.00839614868164
72711,2272,7,30,30,1,1,1,0,-1216,4796,621.9617919921875,98,3685533,0,9,17,542.5,16.50697898864746
72717,2272,13,27,27,2,1,1,0,-1140,4822,626.6246337890625,98,3685658,0,9,8,542.5,16.531646728515625
72720,2272,16,18,18,0,1,1,0,-870,4770,4.3231201171875,70,3685393,0,5,23,542.5,16.17690086364746
72733,2272,29,20,20,7,1,1,0,-930,5127,13.27484130859375,70,3686291,0,6,2,542.5,17.38141441345215
72736,2273,0,23,23,6,1,1,0,-1005,5101,640.6572265625,98,3686166,0,6,7,542.5,17.342758178710938
72744,2273,8,25,25,0,5,1,2,-1605,9274,7.85345458984375,70,70794264,4,7,1,542.5,31.396564483642578
72748,2273,12,11,115,4,3,3,1,-3880,7338,639.6849365234375,98,36191882,2,2,13,542.5,27.69009017944336
72753,2273,17,31,31,5,3,1,1,-1306,7364,21.33245849609375,70,37240606,2,6,18,542.5,24.948766708374023
72759,2273,23,19,19,3,1,1,0,-885,4848,34.52679443359375,70,3685778,0,7,1,542.5,16.44195556640625
72777,2274,9,22,22,6,1,1,0,-975,5101,672.7075805664062,98,3686165,0,6,11,542.5,17.32365608215332
72783,2274,15,20,20,4,1,1,0,-915,5048,52.6024169921875,70,3685907,0,6,20,542.5,17.116361618041992
72788,2274,20,2,32,4,1,2,0,-1295,5048,681.2381591796875,98,3161601,1,0,20,542.5,17.386816024780273
72795,2274,27,27,27,3,5,1,2,-1665,9673,46.35137939453125,70,70794778,4,6,5,542.5,32.742366790771484
72844,2276,12,28,28,1,3,1,1,-1230,6939,93.8660888671875,70,37239963,2,7,15,542.5,23.50893211364746
72893,2277,29,29,29,2,3,1,1,-1245,6965,132.0531005859375,70,37240092,2,7,22,542.5,23.60313606262207
72983,2280,23,20,20,5,1,1,0,-930,5075,208.758056640625,70,3686035,0,6,14,542.5,17.210704803466797
73020,2281,28,27,27,4,5,1,2,-1680,9699,222.03857421875,70,70794906,4,6,13,542.5,32.836395263671875
73023,2281,31,18,18,2,1,1,0,-870,4822,240.87109375,70,3685649,0,5,11,542.5,16.347639083862305
73058,2283,2,25,25,2,5,1,2,-1605,9326,252.99493408203125,70,70794520,4,7,17,542.5,31.567562103271484
73091,2284,3,30,30,4,3,1,1,-1291,7338,285.4891357421875,70,37240477,2,6,12,542.5,24.8546142578125
73097,2284,9,31,31,3,3,1,1,-1306,7312,290.2532958984375,70,37240350,2,6,2,542.5,24.777925491333008
73143,2285,23,25,25,1,5,1,2,-1620,9300,319.4781494140625,70,70794392,4,7,9,542.5,31.49062156677246
73175,2286,23,19,19,1,1,1,0,-885,4796,359.69744873046875,70,3685522,0,7,13,542.5,16.271282196044922
73188,2287,4,27,27,5,5,1,2,-1665,9725,353.21160888671875,70,70795034,4,6,21,542.5,32.91339111328125
73232,2288,16,20,20,6,1,1,0,-915,5101,403.212890625,70,3686163,0,6,8,542.5,17.287132263183594
73485,2296,13,33,63,6,1,2,0,-2226,5101,24.59136962890625,7,3161888,1,10,6,542.5,18.564876556396484
73491,2296,19,55,103,1,5,2,2,-3981,9300,14.09698486328125,7,70270134,5,13,12,542.5,33.74678039550781
73502,2296,30,33,63,7,1,2,0,-2241,5127,37.7730712890625,7,3162016,1,10,0,542.5,18.66443634033203
73546,2298,10,56,104,2,5,2,2,-3996,9326,56.96624755859375,7,70270263,5,13,18,542.5,33.84626007080078
73548,2298,12,45,93,5,3,2,1,-3186,7364,65.60858154296875,7,36716332,3,10,22,542.5,26.766408920288086
73558,2298,22,29,29,0,3,1,1,-1245,6913,651.7551879882812,70,37239836,2,7,6,542.5,23.43233871459961
73559,2298,23,39,87,0,3,2,1,-3006,6913,75.8218994140625,7,36715558,3,9,4,542.5,25.146820068359375
73591,2299,23,32,62,5,1,2,0,-2211,5075,107.50341796875,7,3161759,1,10,14,542.5,18.465322494506836
73614,2300,14,55,103,0,5,2,2,-3966,9274,110.29022216796875,7,70270006,5,13,4,542.5,33.64730453491211
73648,2301,16,28,58,0,1,2,0,-2090,4770,153.12457275390625,7,3161115,1,9,22,542.5,17.375415802001953
73702,2303,6,61,109,5,5,2,2,-4147,9725,177.42034912109375,7,70270780,5,14,22,542.5,35.26713562011719
73710,2303,14,44,92,4,3,2,1,-3171,7338,192.2706298828125,7,36716203,3,10,15,542.5,26.66689109802246
73723,2303,27,39,87,1,3,2,1,-3021,6939,203.847412109375,7,36715686,3,9,12,542.5,25.24636459350586
73745,2304,17,32,62,4,1,2,0,-2196,5048,227.91546630859375,7,3161631,1,10,20,542.5,18.36577606201172
73850,2307,26,29,59,1,1,2,0,-2105,4796,310.8375244140625,7,3161244,1,9,15,542.5,17.474992752075195
73933,2310,13,29,59,3,1,2,0,-2105,4848,375.522216796875,7,3161500,1,9,3,542.5,17.63401985168457
73980,2311,28,44,92,3,3,2,1,-3156,7312,403.3076171875,7,36716075,3,10,7,542.5,26.5673770904541
73989,2312,5,40,88,2,3,2,1,-3036,6965,411.56036376953125,7,36715815,3,9,18,542.5,25.345914840698242
74006,2312,22,60,108,4,5,2,2,-4132,9699,415.01983642578125,7,70270651,5,14,15,542.5,35.16767883300781
74010,2312,26,45,93,4,3,2,1,-3201,7338,426.605712890625,7,36716204,3,10,14,542.5,26.70679473876953
74077,2314,29,61,109,3,5,2,2,-4147,9673,470.54864501953125,7,70270524,5,14,6,542.5,35.107582092285156
74174,2317,30,29,59,2,1,2,0,-2120,4822,563.8629150390625,7,3161372,1,9,9,542.5,17.57457733154297
74285,2321,13,28,58,2,1,2,0,-2090,4822,650.6217651367188,7,3161371,1,9,10,542.5,17.534486770629883
75072,2346,0,19,151,7,1,5,0,-5120,5127,8.82928466796875,21,1589138,0,6,4,542.5,24.17073631286621
75093,2346,21,31,231,5,3,5,1,-7386,7364,14.61468505859375,21,35143454,2,6,18,542.5,34.79158020019531
75098,2346,26,16,216,1,3,5,1,-6950,6939,20.55078125,21,35142799,2,3,10,542.5,32.76174545288086
75099,2346,27,29,229,3,3,5,1,-7325,7312,19.56658935546875,21,35143196,2,6,6,542.5,34.52716827392578
75116,2347,12,9,141,2,1,5,0,-4820,4822,44.6298828125,21,1588488,0,3,8,542.5,22.745086669921875
75119,2347,15,35,283,2,5,5,2,-9426,9326,25.487060546875,21,68697378,4,9,21,542.5,44.231689453125
75125,2347,21,17,149,4,1,5,0,-5045,5048,50.5966796875,21,1588752,0,4,21,542.5,23.809574127197266
75140,2348,4,49,297,5,5,5,2,-9846,9725,39.96002197265625,21,68697904,4,12,17,542.5,46.16498565673828
75151,2348,15,7,139,0,1,5,0,-4760,4770,72.238037109375,21,1588230,0,3,19,542.5,22.480714797973633
75205,2350,5,17,149,5,1,5,0,-5060,5075,112.9998779296875,21,1588880,0,4,13,542.5,23.906368255615234
75205,2350,5,10,142,3,1,5,0,-4835,4848,114.06439208984375,21,1588617,0,3,4,542.5,22.841880798339844
75217,2350,17,47,295,3,5,5,2,-9786,9673,100.3807373046875,21,68697646,4,10,2,542.5,45.900489807128906
75230,2350,30,33,281,0,5,5,2,-9366,9274,112.47027587890625,21,68697120,4,9,1,542.5,43.96720886230469
75278,2352,14,17,217,2,3,5,1,-6965,6965,161.0789794921875,21,35142928,2,5,17,542.5,32.85850524902344
75302,2353,6,34,282,1,5,5,2,-9411,9300,168.55242919921875,21,68697249,4,9,11,542.5,44.135066986083984
75328,2354,0,48,296,4,5,5,2,-9831,9699,186.931640625,21,68697775,4,10,8,542.5,46.068382263183594
75367,2355,7,19,151,6,1,5,0,-5105,5101,239.394775390625,21,1589010,0,6,10,542.5,24.07396125793457
75419,2356,27,30,230,4,3,5,1,-7371,7338,269.39892578125,21,35143325,2,6,12,542.5,34.694854736328125
75443,2357,19,16,216,0,3,5,1,-6935,6913,290.17877197265625,21,35142671,2,3,2,542.5,32.66500473022461
75473,2358,17,9,141,1,1,5,0,-4805,4796,323.6329345703125,21,1588360,0,3,14,542.5,22.64832305908203
75569,2361,17,8,140,1,1,5,0,-4775,4796,398.7037353515625,21,1588359,0,3,12,542.5,22.577529907226562
75612,2362,28,15,215,0,3,5,1,-6905,6913,422.2808837890625,21,35142670,2,3,4,542.5,32.59412384033203
75643,2363,27,29,229,4,3,5,1,-7340,7338,444.4698486328125,21,35143324,2,6,14,542.5,34.62392807006836
75732,2366,20,18,150,6,1,5,0,-5075,5101,524.621826171875,21,1589009,0,4,9,542.5,24.003190994262695
75822,2369,14,47,295,4,5,5,2,-9801,9699,572.9403686523438,21,68697774,4,10,10,542.5,45.99711608886719
75843,2370,3,33,281,1,5,5,2,-9381,9300,591.2799072265625,21,68697248,4,9,9,542.5,44.06386184692383
75895,2371,23,18,218,2,3,5,1,-6995,6965,643.039306640625,21,35142929,2,5,19,542.5,32.92942428588867
79681,2490,1,5,205,0,3,5,1,-6605,6913,1.88726806640625,53,35142660,2,1,6,542.5,31.89398956298828
79688,2490,8,20,220,5,3,5,1,-7055,7364,5.22991943359375,53,35143443,2,4,23,542.5,34.02008056640625
79705,2490,25,34,282,3,5,5,2,-9396,9673,7.5477294921875,53,68697633,4,8,3,542.5,44.983524322509766
79749,2492,5,10,142,6,1,5,0,-4835,5101,63.46148681640625,53,1589001,0,2,11,542.5,23.44475746154785
79783,2493,7,8,140,4,1,5,0,-4775,5048,90.28778076171875,53,1588743,0,2,20,542.5,23.180986404418945
79787,2493,11,10,142,7,1,5,0,-4850,5127,93.05157470703125,53,1589129,0,2,5,542.5,23.542198181152344
79802,2493,26,2,134,3,1,5,0,-4595,4848,106.029296875,53,1588609,0,1,0,542.5,22.283172607421875
79810,2494,2,21,269,1,5,5,2,-9020,9300,91.3441162109375,53,68697236,4,5,14,542.5,43.2183837890625
79816,2494,8,22,270,2,5,5,2,-9035,9326,95.9344482421875,53,68697365,4,5,16,542.5,43.31554412841797
79819,2494,11,36,284,5,5,5,2,-9456,9725,96.34613037109375,53,68697891,4,8,23,542.5,45.24761199951172
79830,2494,22,7,207,2,3,5,1,-6665,6965,118.02960205078125,53,35142918,2,1,20,542.5,32.15788269042969
79841,2495,1,18,218,3,3,5,1,-6995,7312,125.02508544921875,53,35143185,2,4,3,542.5,33.756168365478516
79850,2495,10,35,283,5,5,5,2,-9426,9725,120.6346435546875,53,68697890,4,8,21,542.5,45.177825927734375
79955,2498,19,5,205,1,3,5,1,-6620,6939,215.8524169921875,53,35142788,2,1,14,542.5,31.991336822509766
79962,2498,26,19,219,4,3,5,1,-7040,7338,219.38970947265625,53,35143314,2,4,13,542.5,33.92278289794922
79974,2499,6,10,330,5,5,6,2,-10855,9725,214.0712890625,53,68173577,5,2,19,542.5,48.616207122802734
79992,2499,24,35,131,0,1,4,0,-4501,4770,254.8709716796875,53,2112546,1,11,21,542.5,21.879013061523438
80009,2500,9,11,41,6,1,2,0,-1565,5101,-2.76702880859375,76,3161866,1,2,7,542.5,17.79829978942871
80011,2500,11,34,282,4,5,5,2,-9411,9699,246.5130615234375,53,68697761,4,8,11,542.5,45.08066940307617
80046,2501,14,20,268,0,5,5,2,-8975,9274,275.885986328125,53,68697107,4,5,7,542.5,43.05149841308594
80071,2502,7,8,38,1,1,2,0,-1475,4796,46.728271484375,76,3161223,1,3,12,542.5,16.740453720092773
80103,2503,7,9,141,5,1,5,0,-4820,5075,340.12139892578125,53,1588872,0,2,12,542.5,23.34733772277832
80117,2503,21,12,60,5,3,2,1,-2195,7364,73.77252197265625,76,36716299,3,2,23,542.5,25.63373374938965
80118,2503,22,14,174,0,3,4,1,-5655,6913,-4.6063232421875,37,35666957,3,3,0,542.5,29.793840408325195
80129,2504,1,13,61,2,5,2,2,-2705,9326,76.3890380859375,76,70270220,5,3,22,542.5,32.392234802246094
80136,2504,8,8,56,0,3,2,1,-2075,6913,90.17266845703125,76,36715527,3,1,2,542.5,24.07735252380371
80139,2504,11,53,229,5,5,4,2,-7786,9725,0.03582763671875,37,69222196,5,12,22,542.5,41.55794906616211
80142,2504,14,42,218,1,5,4,2,-7471,9300,4.143798828125,37,69221545,5,11,11,542.5,39.793697357177734
80150,2504,22,11,59,4,3,2,1,-2180,7338,99.65118408203125,76,36716170,3,2,13,542.5,25.536287307739258
80151,2504,23,10,40,4,1,2,0,-1535,5048,108.36566162109375,76,3161609,1,2,23,542.5,17.60307502746582
80154,2504,26,8,38,2,1,2,0,-1490,4822,111.474365234375,76,3161351,1,3,6,542.5,16.838125228881836
80164,2505,4,26,122,7,1,4,0,-4230,5127,38.951904296875,37,2113433,1,8,2,542.5,22.173080444335938
80167,2505,7,10,76,6,1,3,0,-2635,5101,-5.6829833984375,25,2637577,0,2,11,542.5,19.151718139648438
80169,2505,9,12,60,1,5,2,2,-2690,9300,107.73626708984375,76,70270091,5,3,15,542.5,32.294960021972656
80178,2505,18,16,64,3,5,2,2,-2795,9673,113.4747314453125,76,70270479,5,2,0,542.5,33.58774948120117
80184,2505,24,19,115,3,1,4,0,-4005,4848,55.77056884765625,37,2112914,1,7,1,542.5,20.979429244995117
80197,2506,5,9,75,5,1,3,0,-2620,5075,17.8546142578125,25,2637448,0,2,12,542.5,19.0516414642334
80203,2506,11,11,331,5,5,6,2,-10885,9725,392.90289306640625,53,68173578,5,2,21,542.5,48.69087219238281
80207,2506,15,8,140,5,1,5,0,-4790,5075,421.4403076171875,53,1588871,0,2,14,542.5,23.27845573425293
80210,2506,18,10,76,7,1,3,0,-2650,5127,27.81072998046875,25,2637705,0,2,5,542.5,19.251794815063477
80215,2506,23,52,228,4,5,4,2,-7771,9699,59.50982666015625,37,69222067,5,12,15,542.5,41.45891189575195
80219,2506,27,43,219,2,5,4,2,-7486,9326,64.2010498046875,37,69221674,5,11,21,542.5,39.8927116394043
80220,2506,28,20,140,5,5,3,2,-5095,9725,18.2509765625,25,69746451,4,4,23,542.5,36.62405014038086
80229,2507,5,12,132,0,5,3,2,-4855,9274,26.9869384765625,25,69745675,4,3,7,542.5,34.919288635253906
80230,2507,6,42,218,0,5,4,2,-7456,9274,72.9927978515625,37,69221417,5,11,3,542.5,39.69468688964844
80233,2507,9,9,75,4,1,3,0,-2605,5048,46.0797119140625,25,2637320,0,2,18,542.5,18.951566696166992
80235,2507,11,14,174,1,3,4,1,-5670,6939,86.7010498046875,37,35667085,3,3,8,542.5,29.892717361450195
80236,2507,12,10,40,5,1,2,0,-1550,5075,174.67431640625,76,3161737,1,2,17,542.5,17.700674057006836
80242,2507,18,19,139,4,5,3,2,-5080,9699,35.53857421875,25,69746322,4,4,13,542.5,36.523948669433594
80247,2507,23,12,132,1,5,3,2,-4870,9300,40.9493408203125,25,69745803,4,3,15,542.5,35.01939010620117
80257,2508,1,1,133,2,1,5,0,-4580,4822,461.59552001953125,53,1588480,0,1,7,542.5,22.185749053955078
80258,2508,2,11,41,7,1,2,0,-1580,5127,191.66656494140625,76,3161994,1,2,1,542.5,17.89595603942871
80267,2508,11,4,70,2,1,3,0,-2470,4822,73.5189208984375,25,2637059,0,1,10,542.5,18.07485008239746
80268,2508,12,9,113,3,3,3,1,-3805,7312,64.87811279296875,25,36191752,2,2,1,542.5,27.496906280517578
80274,2508,18,13,133,2,5,3,2,-4885,9326,61.9429931640625,25,69745932,4,3,22,542.5,35.11949157714844
80275,2508,19,19,139,3,5,3,2,-5065,9673,61.419921875,25,69746194,4,4,5,542.5,36.42384719848633
80277,2508,21,21,269,0,5,5,2,-9005,9274,456.2850341796875,53,68697108,4,5,6,542.5,43.12123107910156
80283,2508,27,16,112,0,1,4,0,-3930,4770,133.4744873046875,37,2112527,1,5,22,542.5,20.6192569732666
80301,2509,13,9,113,4,3,3,1,-3820,7338,90.55926513671875,25,36191880,2,2,9,542.5,27.596996307373047
80304,2509,16,16,64,5,5,2,2,-2795,9725,211.7454833984375,76,70270735,5,2,16,542.5,33.75448989868164
80308,2509,20,26,122,6,1,4,0,-4215,5101,151.55072021484375,37,2113305,1,8,8,542.5,22.074283599853516
80310,2509,22,5,71,2,1,3,0,-2500,4822,107.0667724609375,25,2637060,0,1,9,542.5,18.120738983154297
80325,2510,5,2,106,0,3,3,1,-3595,6913,110.91387939453125,25,36191233,2,1,3,542.5,25.99236488342285
80332,2510,12,10,114,5,3,3,1,-3835,7364,114.67791748046875,25,36192009,2,2,19,542.5,27.697086334228516
80337,2510,17,52,228,3,5,4,2,-7756,9673,154.92138671875,37,69221939,5,12,7,542.5,41.35988235473633
80345,2510,25,35,283,4,5,5,2,-9441,9699,507.3807373046875,53,68697762,4,8,13,542.5,45.150489807128906
80345,2510,25,24,120,4,1,4,0,-4155,5048,180.71832275390625,37,2113047,1,6,19,542.5,21.81292152404785
80357,2511,5,2,106,1,3,3,1,-3610,6939,135.81378173828125,25,36191361,2,1,11,542.5,26.092453002929688
80358,2511,6,36,132,0,1,4,0,-4531,4770,540.7396240234375,53,2112547,1,11,23,542.5,21.947885513305664
80361,2511,9,4,70,0,1,3,0,-2470,4770,147.11065673828125,25,2636803,0,1,22,542.5,17.920576095581055
80368,2511,16,18,114,2,1,4,0,-3990,4822,199.619384765625,37,2112785,1,5,11,542.5,20.88064193725586
80384,2512,0,7,37,0,1,2,0,-1460,4770,291.357177734375,76,3161094,1,3,19,542.5,16.64281463623047
80393,2512,9,24,184,3,3,4,1,-5955,7312,208.57269287109375,37,35667479,3,4,0,542.5,31.45856475830078
80398,2512,14,26,186,5,3,4,1,-6015,7364,212.21783447265625,37,35667737,3,6,19,542.5,31.719682693481445
80398,2512,14,18,218,4,3,5,1,-7010,7338,560.083984375,53,35143313,2,4,11,542.5,33.85350036621094
80405,2512,21,3,107,2,3,3,1,-3625,6965,173.21368408203125,25,36191490,2,1,21,542.5,26.192543029785156
80405,2512,21,15,175,2,3,4,1,-5685,6965,219.4146728515625,37,35667214,3,3,20,542.5,29.99160385131836
80405,2512,21,8,56,2,3,2,1,-2075,6965,300.16265869140625,76,36715783,3,1,18,542.5,24.24360466003418
80408,2512,24,6,206,1,3,5,1,-6650,6939,569.689453125,53,35142789,2,1,8,542.5,32.06057357788086
80424,2513,8,5,71,1,1,3,0,-2485,4796,196.2293701171875,25,2636932,0,1,15,542.5,18.02065658569336
80586,2518,10,17,113,1,1,4,0,-3945,4796,370.09442138671875,37,2112656,1,5,15,542.5,20.718080520629883
80593,2518,17,8,56,1,3,2,1,-2090,6939,447.10638427734375,76,36715655,3,1,10,542.5,24.17486572265625
80616,2519,8,6,72,3,1,3,0,-2515,4848,346.0291748046875,25,2637189,0,1,5,542.5,18.220823287963867
80633,2519,25,25,121,5,1,4,0,-4200,5075,405.55572509765625,37,2113176,1,8,16,542.5,21.975500106811523
80638,2519,30,9,39,3,1,2,0,-1505,4848,489.50164794921875,76,3161480,1,3,2,542.5,16.935823440551758
80659,2520,19,11,59,3,3,2,1,-2165,7312,497.4049072265625,76,36716042,3,2,5,542.5,25.438859939575195
80688,2521,16,24,184,4,3,4,1,-5970,7338,438.9425048828125,37,35667607,3,4,8,542.5,31.557476043701172
80711,2522,7,24,120,5,1,4,0,-4170,5075,466.5570068359375,37,2113175,1,6,15,542.5,21.911752700805664
80720,2522,16,25,185,4,3,4,1,-6000,7338,463.87921142578125,37,35667608,3,6,9,542.5,31.62080192565918
80727,2522,23,12,60,0,5,2,2,-2675,9274,543.7710571289062,76,70269963,5,3,7,542.5,32.19770431518555
80747,2523,11,18,114,1,1,4,0,-3975,4796,495.8118896484375,37,2112657,1,5,17,542.5,20.7818660736084
80752,2523,16,16,64,4,5,2,2,-2810,9699,561.8150024414062,76,70270607,5,2,8,542.5,33.685020446777344
80897,2528,1,11,41,4,1,2,0,-1565,5048,691.1487426757812,76,3161610,1,2,21,542.5,17.632482528686523
