sw_slcid,sw_slid,sw_bcid,sw_seg_pos,sw_seg_angle,sw_seg_quality,sw_local_pos,sw_local_slope,sw_chamber_id,sw_chamber_ieta,offline_pos,offline_angle
0,0,0,9840,630,1,2748,636,2,0,-9999.000000,1.5707
0,0,0,17849,1732,1,2535,1844,0,0,2232.125000,1.1518
0,0,0,25543,1661,1,2534,1759,1,0,3192.587158,1.1630
0,0,0,33586,1632,1,2322,1725,2,0,4198.405762,1.1719
0,0,0,44964,3469,1,2340,4636,0,0,5620.958008,0.7234
0,0,0,64920,3570,1,2223,4872,1,0,8122.619141,0.7143
0,0,0,86932,3534,1,3411,4787,2,0,10866.838867,0.7075
0,0,0,44964,3469,1,2340,4636,0,0,5620.958008,0.7234
0,0,0,64980,3508,1,2481,4725,1,0,8122.619141,0.7143
0,0,0,86924,3529,1,2444,4775,2,0,10866.838867,0.7075
0,0,0,38938,2479,1,2555,2835,1,0,4867.745605,0.9649
0,0,0,52158,2512,1,2423,2884,2,0,6520.375488,0.9565
0,0,0,36097,3062,1,2357,3799,0,0,4512.414062,0.8226
0,0,0,2013,205,1,2122,206,1,0,251.711227,1.5203
0,0,0,3025,230,1,2954,231,2,0,378.260559,1.5144
0,0,0,27317,2520,1,2597,2895,0,0,3412.841553,0.9593
0,0,0,39505,2473,1,2257,2825,1,0,4938.442383,0.9666
0,0,0,52452,2449,1,2443,2790,2,0,6556.658691,0.9728
0,0,0,27317,2520,1,2597,2895,0,0,3412.841553,0.9593
0,0,0,39505,2473,1,2737,2825,1,0,4938.442383,0.9666
0,0,0,52454,2451,1,2923,2794,2,0,6556.658691,0.9728
0,0,0,16446,1642,1,2692,1737,0,0,2056.128906,1.1692
0,0,0,23821,1614,1,2506,1704,1,0,2977.802246,1.1763
0,0,0,31602,1590,1,2245,1675,2,0,3950.398193,1.1825
0,0,0,16446,1642,1,2692,1737,0,0,2056.128906,1.1692
0,0,0,23819,1613,1,2984,1702,1,0,2977.802246,1.1763
0,0,0,31601,1588,1,2725,1673,2,0,3950.398193,1.1825
0,0,0,33775,3395,1,1050,4470,0,0,4255.424805,0.8613
0,0,0,49236,2948,1,2449,3591,1,0,6154.961914,0.8506
0,0,0,65990,2989,1,2747,3664,2,0,8249.047852,0.8408
0,0,0,11006,1070,1,2691,1096,0,0,1375.864746,1.3094
0,0,0,15594,1025,1,2336,1047,1,0,1949.472778,1.3206
0,0,0,20311,983,1,2400,1003,2,0,2539.120605,1.3302
0,0,0,11005,1069,1,2691,1095,0,0,1375.864746,1.3094
0,0,0,15594,1025,1,2336,1047,1,0,1949.472778,1.3206
0,0,0,20312,983,1,1441,1003,2,0,2539.120605,1.3302
0,0,0,17661,1748,1,2625,1863,0,0,2207.794922,1.1429
0,0,0,25569,1707,1,2535,1814,1,0,3195.950195,1.1519
0,0,0,33875,1683,1,2363,1785,2,0,4234.650879,1.1596
0,0,0,17661,1748,1,2625,1863,0,0,2207.794922,1.1429
0,0,0,25567,1708,1,2530,1815,1,0,3195.950195,1.1519
0,0,0,33873,1680,1,2361,1782,2,0,4234.650879,1.1596
0,0,0,15635,1485,1,2650,1554,0,0,1954.634521,1.2079
0,0,0,22645,1633,1,2536,1726,1,0,2831.199951,1.1712
0,0,0,30955,1740,1,2705,1854,2,0,3869.826660,1.1453
0,0,0,15634,1485,1,2649,1554,0,0,1954.634521,1.2079
0,0,0,22645,1633,1,3017,1726,1,0,2831.199951,1.1712
0,0,0,13271,1275,1,2907,1318,0,0,1659.049683,1.2593
0,0,0,18643,1158,1,2245,1190,1,0,-9999.000000,1.5707
0,0,0,23862,1068,1,768,1093,2,0,2982.912109,1.3102
0,0,0,29797,2583,1,2548,2991,0,0,3724.807861,0.9398
0,0,0,42508,2555,1,2379,2949,1,0,5313.874023,0.9463
0,0,0,56026,2533,1,2265,2915,2,0,7003.653809,0.9518
0,0,0,29801,2574,1,2225,2978,0,0,3724.807861,0.9398
0,0,0,42509,2557,1,1418,2951,1,0,5313.874023,0.9463
0,0,0,32975,2792,1,2717,3325,0,0,4122.030273,0.8877
0,0,0,47137,2766,1,1906,3282,1,0,5892.706543,0.8946
0,0,0,32976,2793,1,2719,3326,0,0,4122.030273,0.8877
0,0,0,47136,2766,1,2385,3281,1,0,5892.706543,0.8946
0,0,0,62192,2743,1,2275,3243,2,0,7774.447754,0.9003
0,0,0,3418,362,1,2457,363,0,0,427.463867,1.4823
0,0,0,5041,394,1,2987,396,1,0,630.354980,1.4740
0,0,0,6949,424,1,3411,426,2,0,868.921509,1.4670
0,0,0,3418,362,1,2344,363,0,0,427.463867,1.4823
0,0,0,5041,395,1,2504,397,1,0,630.354980,1.4740
0,0,0,6949,424,1,2930,426,2,0,868.921509,1.4670
0,0,0,48777,3618,1,2668,4990,0,0,6098.130859,0.6863
0,0,0,69706,3528,1,1798,4771,1,0,8713.874023,0.7086
0,0,0,48777,3618,1,2668,4990,0,0,6098.130859,0.6863
0,0,0,69709,3530,1,2280,4777,1,0,8713.874023,0.7086
0,0,0,91345,3462,1,2021,4620,2,0,11418.818359,0.7245
0,0,0,14926,1553,1,2615,1632,0,0,1865.554688,1.1890
0,0,0,22067,1607,1,3330,1696,1,0,2758.526611,1.1780
0,0,0,14924,1555,1,2129,1635,0,0,1865.554688,1.1890
0,0,0,22064,1606,1,2846,1694,1,0,2758.526611,1.1780
0,0,0,30018,1648,1,2857,1744,2,0,3752.411377,1.1680
0,0,0,9979,1048,1,2578,1072,0,0,1247.668823,1.3148
0,0,0,14639,1082,1,2771,1108,1,0,1830.136475,1.3063
0,0,0,19836,1111,1,3524,1140,2,0,2479.733154,1.2991
0,0,0,9976,1037,1,2581,1060,0,0,1247.668823,1.3148
0,0,0,14639,1082,1,2772,1108,1,0,1830.136475,1.3063
0,0,0,19837,1112,1,2563,1141,2,0,2479.733154,1.2991
0,0,0,42161,3346,1,2226,4364,0,0,5270.959473,0.7527
0,0,0,61040,3384,1,2370,4446,1,0,7630.300781,0.7431
0,0,0,81773,3417,1,2475,4518,2,0,10222.111328,0.7359
0,0,0,42165,3349,1,2228,4370,0,0,5270.959473,0.7527
0,0,0,61039,3387,1,2842,4453,1,0,7630.300781,0.7431
0,0,0,81832,3443,1,3981,4575,2,0,10222.111328,0.7359
0,0,0,16899,1650,1,2151,1746,0,0,2112.643799,1.1669
0,0,0,24605,1740,1,2492,1853,1,0,3076.101807,1.1452
0,0,0,16899,1649,1,2151,1745,0,0,2112.643799,1.1669
0,0,0,24606,1740,1,2493,1854,1,0,3076.101807,1.1452
0,0,0,33406,1815,1,2235,1945,2,0,4176.000977,1.1272
0,0,0,2789,99,1,2605,100,1,0,348.694153,1.5450
0,0,0,3180,66,1,2456,67,2,0,397.643433,1.5541
0,0,0,45307,3535,1,1949,4789,0,0,5663.556152,0.7071
0,0,0,66025,3580,1,2488,4896,1,0,8253.120117,0.6963
0,0,0,88825,3613,1,2413,4977,2,0,11103.333984,0.6886
0,0,0,45306,3538,1,1941,4796,0,0,5663.556152,0.7071
0,0,0,66023,3581,1,3444,4898,1,0,8253.120117,0.6963
0,0,0,3479,234,1,2897,235,1,0,435.222260,1.5130
0,0,0,4676,274,1,2851,275,2,0,584.690918,1.5035
0,0,0,25752,2399,1,2484,2718,0,0,-9999.000000,1.5707
0,0,0,37078,2383,1,2330,2695,1,0,4635.019531,0.9885
0,0,0,49654,2420,1,2461,2748,2,0,6207.223145,0.9793
0,0,0,46829,3556,1,2250,4838,0,0,5854.595703,0.7012
0,0,0,67891,3619,1,2765,4993,1,0,8487.429688,0.6860
0,0,0,46834,3560,1,2253,4847,0,0,5854.595703,0.7012
0,0,0,67893,3619,1,2289,4992,1,0,8487.429688,0.6860
0,0,0,91273,3663,1,1906,5102,2,0,-9999.000000,1.5707
0,0,0,20190,1844,1,2790,1980,0,0,2524.080078,1.1204
0,0,0,28099,1622,1,961,1713,1,0,3512.414307,1.1748
0,0,0,24359,2248,1,2262,2505,0,0,3045.216309,1.0215
0,0,0,34908,2210,1,2062,2454,1,0,4361.436035,1.0395
0,0,0,45795,2115,1,2349,2326,2,0,5724.877930,1.0537
0,0,0,24358,2247,1,2261,2504,0,0,3045.216309,1.0215
0,0,0,34908,2210,1,2062,2453,1,0,4361.436035,1.0395
0,0,0,45743,2008,1,933,2187,2,0,5724.877930,1.0537
0,0,0,39144,3159,1,2246,3983,0,0,4893.417480,0.7989
0,0,0,56070,3129,1,1569,3925,1,0,7008.952637,0.8066
0,0,0,74038,3100,1,2512,3869,2,0,9255.716797,0.8127
0,0,0,39145,3161,1,2318,3986,0,0,4893.417480,0.7989
0,0,0,56068,3128,1,2049,3922,1,0,7008.952637,0.8066
0,0,0,74044,3105,1,593,3878,2,0,9255.716797,0.8127
0,0,0,38513,3209,1,2171,4081,0,0,4814.684082,0.7866
0,0,0,56174,3252,1,2509,4168,1,0,7022.753906,0.7755
0,0,0,75628,3289,1,2457,4243,2,0,9453.951172,0.7672
0,0,0,38517,3212,1,2174,4087,0,0,4814.684082,0.7866
0,0,0,56180,3256,1,3475,4176,1,0,7022.753906,0.7755
0,0,0,28977,2580,1,2281,2986,0,0,3622.577637,0.9405
0,0,0,42299,2745,1,3123,3247,1,0,-9999.000000,1.5707
0,0,0,35657,2966,1,2570,3624,0,0,4457.323730,0.8465
0,0,0,51066,2939,1,2280,3575,1,0,6383.595703,0.8527
0,0,0,67463,2912,1,2458,3528,2,0,8432.798828,0.8587
0,0,0,35657,2965,1,2571,3621,0,0,4457.323730,0.8465
0,0,0,51068,2939,1,1801,3576,1,0,6383.595703,0.8527
0,0,0,67457,2924,1,504,3549,2,0,8432.798828,0.8587
0,0,0,47672,3580,1,2451,4895,0,0,5960.033203,0.6955
0,0,0,68928,3635,1,2398,5033,1,0,8616.006836,0.6833
0,0,0,92382,3669,1,2667,5117,2,0,11548.646484,0.6741
0,0,0,47672,3580,1,2452,4895,0,0,5960.033203,0.6955
0,0,0,68927,3635,1,2397,5033,1,0,8616.006836,0.6833
0,0,0,2851,311,1,2459,312,0,0,356.435028,1.4938
0,0,0,3718,78,1,2080,79,1,0,465.025787,1.5514
0,0,0,31549,2720,1,2358,3206,0,0,3943.742676,0.9066
0,0,0,45573,2810,1,2552,3355,1,0,-9999.000000,1.5707
0,0,0,61248,2861,1,2604,3440,2,0,7656.330566,0.8719
0,0,0,31549,2720,1,2358,3206,0,0,3943.742676,0.9066
0,0,0,45571,2810,1,2549,3355,1,0,-9999.000000,1.5707
0,0,0,61246,2861,1,3562,3440,2,0,7656.330566,0.8719
0,0,0,24909,2342,1,2302,2637,0,0,3113.771729,0.9990
0,0,0,36292,2374,1,3173,2682,1,0,4537.235352,0.9904
0,0,0,24907,2337,1,2302,2630,0,0,3113.771729,0.9990
0,0,0,36296,2375,1,2698,2684,1,0,4537.235352,0.9904
0,0,0,48803,2405,1,2702,2727,2,0,6100.590820,0.9834
0,0,0,33163,2860,1,2527,3439,0,0,4145.701172,0.8718
0,0,0,47726,2818,1,2523,3367,1,0,5966.126465,0.8824
0,0,0,63130,2787,1,2160,3316,2,0,7891.624023,0.8899
0,0,0,33163,2860,1,2527,3439,0,0,4145.701172,0.8718
0,0,0,47725,2816,1,2522,3365,1,0,5966.126465,0.8824
0,0,0,63130,2787,1,1680,3316,2,0,7891.624023,0.8899
0,0,0,9042,914,1,2733,930,0,0,1130.655151,1.3434
0,0,0,12934,884,1,2442,898,1,0,1616.650513,1.3566
0,0,0,16961,848,1,1880,861,2,0,2120.236328,1.3639
0,0,0,9045,926,1,2730,943,0,0,1130.655151,1.3434
0,0,0,12935,884,1,2443,899,1,0,1616.650513,1.3566
0,0,0,16961,849,1,2360,862,2,0,2120.236328,1.3639
0,0,0,33204,2846,1,2628,3414,0,0,4150.796875,0.8756
0,0,0,47682,2803,1,2457,3343,1,0,5960.291504,0.8857
0,0,0,62972,2774,1,2344,3295,2,0,7872.089844,0.8930
0,0,0,33202,2843,1,2626,3410,0,0,4150.796875,0.8756
0,0,0,47675,2810,1,2432,3355,1,0,5960.291504,0.8857
0,0,0,62978,2771,1,1400,3289,2,0,7872.089844,0.8930
0,0,0,24586,2285,1,2197,2557,0,0,3073.469238,1.0127
0,0,0,35449,2256,1,2123,2516,1,0,4431.812012,1.0190
0,0,0,46987,2232,1,2661,2484,2,0,5874.145508,1.0248
0,0,0,24586,2285,1,2677,2557,0,0,3073.469238,1.0127
0,0,0,35449,2256,1,2603,2517,1,0,4431.812012,1.0190
0,0,0,46988,2232,1,2183,2484,2,0,5874.145508,1.0248
0,0,0,41259,3337,1,2359,4344,0,0,5157.715332,0.7556
0,0,0,30418,2705,1,2516,3183,0,0,3802.595703,0.9095
0,0,0,44214,2754,1,3095,3262,1,0,5527.072754,0.8979
0,0,0,30417,2705,1,2034,3182,0,0,3802.595703,0.9095
0,0,0,44214,2754,1,2133,3262,1,0,5527.072754,0.8979
0,0,0,59412,2788,1,2891,3318,2,0,7426.963379,0.8894
0,0,0,31674,2791,1,2519,3323,0,0,3960.105225,0.8880
0,0,0,45350,2622,1,1911,3052,1,0,-9999.000000,1.5707
0,0,0,28784,2552,1,2258,2944,0,0,3598.204834,0.9471
0,0,0,41403,2807,1,1715,3350,1,0,5191.977539,0.9358
0,0,0,55588,2638,1,2679,3076,2,0,6948.812500,0.9275
0,0,0,28783,2552,1,2235,2944,0,0,3598.204834,0.9471
0,0,0,41534,2601,1,2289,3018,1,0,5191.977539,0.9358
0,0,0,55586,2637,1,3157,3074,2,0,6948.812500,0.9275
0,0,0,21735,2088,1,2461,2291,0,0,2717.221680,1.0602
0,0,0,31463,2058,1,2570,2251,1,0,3933.076416,1.0681
0,0,0,41761,2032,1,2553,2217,2,0,5220.625977,1.0743
0,0,0,21735,2088,1,2461,2291,0,0,2717.221680,1.0602
0,0,0,31460,2056,1,2567,2249,1,0,3933.076416,1.0681
0,0,0,41761,2031,1,2553,2216,2,0,5220.625977,1.0743
0,0,0,9766,2747,1,510,3250,0,0,1444.169067,1.3069
0,0,0,19701,751,1,3611,760,2,0,-9999.000000,1.5707
0,0,0,29385,2680,1,2012,3142,0,0,3673.438477,0.9165
0,0,0,29385,2680,1,2012,3142,0,0,3673.438477,0.9165
0,0,0,11961,1221,1,2733,1259,0,0,1495.096802,1.2735
0,0,0,17262,1186,1,2816,1221,1,0,2157.947510,1.2807
0,0,0,22820,1162,1,2433,1195,2,0,2852.689453,1.2868
0,0,0,11961,1221,1,2733,1259,0,0,1495.096802,1.2735
0,0,0,17264,1186,1,2821,1221,1,0,2157.947510,1.2807
0,0,0,22820,1162,1,2433,1195,2,0,2852.689453,1.2868
0,0,0,5893,607,1,2441,612,0,0,736.889771,1.4222
0,0,0,8573,633,1,2613,639,1,0,1071.847412,1.4157
0,0,0,11593,665,1,2857,671,2,0,1449.113037,1.4097
0,0,0,5893,607,1,2441,612,0,0,736.889771,1.4222
0,0,0,8573,633,1,2613,639,1,0,1071.847412,1.4157
0,0,0,11594,665,1,2858,671,2,0,1449.113037,1.4097
0,0,0,38034,3110,1,2800,3888,0,0,4754.859863,0.8107
0,0,0,54875,3159,1,2489,3982,1,0,6859.341797,0.7990
0,0,0,73442,3197,1,3546,4058,2,0,9180.278320,0.7901
0,0,0,38034,3110,1,2800,3888,0,0,4754.859863,0.8107
0,0,0,54869,3157,1,2481,3978,1,0,6859.341797,0.7990
0,0,0,73435,3193,1,2579,4050,2,0,9180.278320,0.7901
0,0,0,6821,673,1,2804,680,0,0,852.926270,1.4059
0,0,0,9666,641,1,2390,647,1,0,1208.484497,1.4138
0,0,0,12592,617,1,1537,622,2,0,1574.255615,1.4198
0,0,0,6821,673,1,2804,680,0,0,852.926270,1.4059
0,0,0,9665,641,1,2867,647,1,0,1208.484497,1.4138
0,0,0,12593,618,1,2498,623,2,0,1574.255615,1.4198
0,0,0,7473,752,1,2605,761,0,0,934.339844,1.3866
0,0,0,10578,682,1,2731,689,1,0,1322.417603,1.4039
0,0,0,13570,615,1,1573,620,2,0,1696.463379,1.4204
0,0,0,7472,751,1,2605,760,0,0,934.339844,1.3866
0,0,0,10577,682,1,2250,689,1,0,1322.417603,1.4039
0,0,0,13570,615,1,2534,620,2,0,1696.463379,1.4204
0,0,0,11323,1144,1,2305,1175,0,0,1415.476074,1.2923
0,0,0,16399,1171,1,2838,1204,1,0,2050.160156,1.2849
0,0,0,22017,1195,1,2234,1231,2,0,2752.258057,1.2790
0,0,0,11322,1140,1,2787,1171,0,0,1415.476074,1.2923
0,0,0,16399,1170,1,2838,1203,1,0,2050.160156,1.2849
0,0,0,22016,1194,1,3195,1230,2,0,2752.258057,1.2790
0,0,0,8669,918,1,2946,934,0,0,1083.854370,1.3466
0,0,0,12859,1012,1,3606,1034,1,0,1607.617188,1.3231
0,0,0,8669,917,1,2465,933,0,0,1083.854370,1.3466
0,0,0,12858,1011,1,2643,1033,1,0,1607.617188,1.3231
0,0,0,17833,1088,1,3385,1115,2,0,2229.333008,1.3051
0,0,0,49075,3665,1,2213,5109,0,0,6135.252930,0.6749
0,0,0,71204,3679,1,3003,5143,1,0,8904.772461,0.6650
0,0,0,23899,2270,1,2279,2536,0,0,2987.554199,1.0161
0,0,0,34015,1919,1,2075,2073,1,0,4260.050293,1.0718
0,0,0,31337,2629,1,3003,3062,0,0,3917.307129,0.9299
0,0,0,45224,2871,1,2720,3457,1,0,-9999.000000,1.5707
0,0,0,31337,2629,1,3003,3062,0,0,3917.307129,0.9299
0,0,0,45225,2871,1,2240,3458,1,0,-9999.000000,1.5707
0,0,0,13904,1382,1,2640,1437,0,0,1737.744873,1.2304
0,0,0,20279,1468,1,2790,1535,1,0,2535.116699,1.2123
0,0,0,13904,1382,1,2640,1437,0,0,1737.744873,1.2304
0,0,0,20277,1466,1,2788,1532,1,0,2535.116699,1.2123
0,0,0,27535,1524,1,2834,1599,2,0,3442.570801,1.1979
0,0,0,16766,1590,1,2419,1675,0,0,2096.548828,1.1805
0,0,0,24096,1647,1,2540,1742,1,0,3012.323730,1.1682
0,0,0,32264,1690,1,2498,1793,2,0,4033.155029,1.1580
0,0,0,16766,1590,1,2419,1675,0,0,2096.548828,1.1805
0,0,0,24096,1647,1,2540,1742,1,0,3012.323730,1.1682
0,0,0,32264,1690,1,2498,1793,2,0,4033.155029,1.1580
0,0,0,34279,2911,1,2290,3527,0,0,4285.040527,0.8598
0,0,0,49460,2938,1,2434,3573,1,0,6182.929199,0.8533
0,0,0,66046,2958,1,2430,3609,2,0,8256.499023,0.8476
0,0,0,34279,2911,1,2290,3527,0,0,4285.040527,0.8598
0,0,0,49460,2938,1,2434,3573,1,0,6182.929199,0.8533
0,0,0,66045,2958,1,2909,3609,2,0,8256.499023,0.8476
0,0,0,32516,2800,1,2751,3338,0,0,4064.955566,0.8864
0,0,0,47222,2920,1,3272,3542,1,0,-9999.000000,1.5707
0,0,0,32516,2800,1,2271,3337,0,0,4064.955566,0.8864
0,0,0,47219,2918,1,2789,3538,1,0,-9999.000000,1.5707
0,0,0,63997,3016,1,3520,3714,2,0,8000.269531,0.8337
0,0,0,45069,3488,1,2518,4679,0,0,5633.891113,0.7190
0,0,0,5999,609,1,2171,614,0,0,750.092896,1.4219
0,0,0,8879,711,1,2189,719,1,0,-9999.000000,1.5707
0,0,0,12592,791,1,2328,802,2,0,-9999.000000,1.5707
0,0,0,6001,609,1,2657,614,0,0,750.092896,1.4219
0,0,0,8926,723,1,3232,731,1,0,-9999.000000,1.5707
0,0,0,1322,128,1,2560,129,1,0,165.388657,1.5391
0,0,0,2077,198,1,2303,199,2,0,259.331116,1.5245
0,0,0,45851,3554,1,2522,4834,0,0,5732.077637,0.7020
0,0,0,66691,3579,1,3342,4893,1,0,8337.362305,0.6958
0,0,0,45851,3553,1,2043,4832,0,0,5732.077637,0.7020
0,0,0,66692,3588,1,2362,4915,1,0,8337.362305,0.6958
0,0,0,89452,3603,1,2248,4953,2,0,11182.125977,0.6907
0,0,0,45425,3505,1,2239,4718,0,0,5678.714844,0.7140
0,0,0,65329,3439,1,2366,4568,1,0,8166.387207,0.7298
0,0,0,86160,3395,1,2164,4469,2,0,10770.834961,0.7410
0,0,0,45425,3505,1,2239,4718,0,0,5678.714844,0.7140
0,0,0,65330,3444,1,1878,4578,1,0,8166.387207,0.7298
0,0,0,86010,3250,1,230,4164,2,0,10770.834961,0.7410
0,0,0,29872,2628,1,2161,3060,0,0,3734.474121,0.9285
0,0,0,42665,2424,1,2396,2754,1,0,-9999.000000,1.5707
0,0,0,56392,2536,1,2512,2919,2,0,7049.409668,0.9512
0,0,0,9868,964,1,2904,983,0,0,1233.838135,1.3348
0,0,0,14165,1001,1,2385,1022,1,0,1770.792236,1.3257
0,0,0,18944,1002,1,2331,1023,2,0,-9999.000000,1.5707
0,0,0,32399,2834,1,2474,3394,0,0,4050.712158,0.8772
0,0,0,47301,2933,1,3409,3565,1,0,5913.069824,0.8543
0,0,0,32400,2834,1,1995,3395,0,0,4050.712158,0.8772
0,0,0,47301,2932,1,2449,3564,1,0,5913.069824,0.8543
0,0,0,64104,3009,1,2304,3701,2,0,8012.983887,0.8360
0,0,0,25690,2298,1,2949,2575,0,0,3215.445312,0.9980
0,0,0,37072,2371,1,2335,2677,1,0,4634.143066,0.9917
0,0,0,49511,2393,1,2692,2709,2,0,6189.479980,0.9857
0,0,0,22995,2153,1,2513,2377,0,0,2873.684082,1.0400
0,0,0,33373,2206,1,2842,2448,1,0,4171.978027,1.0317
0,0,0,44768,2232,1,3510,2483,2,0,5596.249023,1.0254
0,0,0,22995,2153,1,2513,2377,0,0,2873.684082,1.0400
0,0,0,33374,2206,1,2843,2448,1,0,4171.978027,1.0317
0,0,0,44767,2231,1,2548,2482,2,0,5596.249023,1.0254
0,0,0,15689,1527,1,2722,1602,0,0,1961.016724,1.1995
0,0,0,21608,1158,1,965,1190,1,0,2700.508301,1.2912
0,0,0,42687,3363,1,2288,4401,0,0,5336.307617,0.7488
0,0,0,61755,3410,1,2785,4503,1,0,7719.996094,0.7375
0,0,0,82887,3509,1,4027,4726,2,0,10344.354492,0.7290
0,0,0,42687,3363,1,2288,4401,0,0,5336.307617,0.7488
0,0,0,61754,3409,1,2305,4501,1,0,7719.996094,0.7375
0,0,0,82750,3445,1,2448,4580,2,0,10344.354492,0.7290
0,0,0,7709,746,1,2602,755,0,0,962.969421,1.3826
0,0,0,10965,736,1,2493,745,1,0,1370.845703,1.3908
0,0,0,14335,710,1,1569,718,2,0,-9999.000000,1.5707
0,0,0,7706,753,1,2590,762,0,0,962.969421,1.3826
0,0,0,10965,736,1,2493,745,1,0,1370.845703,1.3908
0,0,0,14335,710,1,2530,718,2,0,-9999.000000,1.5707
0,0,0,29688,2653,1,2244,3099,0,0,3711.105469,0.9231
0,0,0,42751,2593,1,2331,3006,1,0,5344.110840,0.9370
0,0,0,56474,2557,1,2167,2951,2,0,7059.527832,0.9462
0,0,0,41807,3351,1,2470,4375,0,0,5226.566406,0.7519
0,0,0,60376,3313,1,2146,4294,1,0,7547.559570,0.7612
0,0,0,80062,3286,1,2201,4237,2,0,10007.834961,0.7679
0,0,0,41807,3355,1,2463,4383,0,0,5226.566406,0.7519
0,0,0,60373,3311,1,2624,4290,1,0,7547.559570,0.7612
0,0,0,80063,3286,1,2202,4238,2,0,10007.834961,0.7679
0,0,0,4611,505,1,2359,508,0,0,576.661926,1.4470
0,0,0,6952,571,1,2795,575,1,0,-9999.000000,1.5707
0,0,0,9797,636,1,3136,642,2,0,-9999.000000,1.5707
0,0,0,4612,505,1,2841,508,0,0,576.661926,1.4470
0,0,0,6951,571,1,3275,575,1,0,-9999.000000,1.5707
0,0,0,38695,3163,1,2602,3990,0,0,4837.201172,0.7980
0,0,0,55309,3052,1,2107,3779,1,0,6914.195801,0.8249
0,0,0,72391,2979,1,2312,3646,2,0,9049.048828,0.8434
0,0,0,35350,3011,1,2376,3705,0,0,4419.231934,0.8346
0,0,0,51502,3093,1,2887,3856,1,0,6439.259766,0.8159
0,0,0,69571,3148,1,2422,3962,2,0,-9999.000000,1.5707
0,0,0,35352,3015,1,2375,3711,0,0,4419.231934,0.8346
0,0,0,51510,3088,1,3393,3846,1,0,6439.259766,0.8159
0,0,0,27792,2624,1,1985,3055,0,0,3487.619873,0.9632
0,0,0,40308,2563,1,2294,2961,1,0,-9999.000000,1.5707
0,0,0,54245,2637,1,3359,3075,2,0,-9999.000000,1.5707
0,0,0,27837,2424,1,2303,2754,0,0,3487.619873,0.9632
0,0,0,40308,2563,1,2294,2961,1,0,-9999.000000,1.5707
0,0,0,54245,2636,1,3360,3073,2,0,-9999.000000,1.5707
0,0,0,17132,1672,1,2596,1772,0,0,2141.737061,1.1612
0,0,0,24609,1624,1,2149,1715,1,0,3076.340332,1.1740
0,0,0,32407,1590,1,1452,1675,2,0,4050.876465,1.1832
0,0,0,17131,1672,1,2595,1772,0,0,2141.737061,1.1612
0,0,0,24610,1625,1,2631,1716,1,0,3076.340332,1.1740
0,0,0,32407,1588,1,2415,1673,2,0,4050.876465,1.1832
0,0,0,16434,1581,1,2724,1665,0,0,2054.661377,1.1843
0,0,0,23641,1613,1,2628,1702,1,0,2955.316162,1.1768
0,0,0,31576,1639,1,2619,1733,2,0,3947.396973,1.1701
0,0,0,16436,1582,1,2726,1666,0,0,2054.661377,1.1843
0,0,0,23639,1611,1,2626,1700,1,0,2955.316162,1.1768
0,0,0,31576,1639,1,2620,1733,2,0,3947.396973,1.1701
0,0,0,13993,1361,1,2837,1414,0,0,1749.212158,1.2372
0,0,0,20128,1391,1,2568,1448,1,0,2516.153076,1.2306
0,0,0,26880,1415,1,3082,1475,2,0,3360.247559,1.2248
0,0,0,13993,1361,1,2837,1414,0,0,1749.212158,1.2372
0,0,0,20128,1391,1,2568,1448,1,0,2516.153076,1.2306
0,0,0,26879,1414,1,2600,1474,2,0,3360.247559,1.2248
0,0,0,39082,3205,1,2159,4073,0,0,4885.708984,0.7881
0,0,0,56832,3283,1,3286,4231,1,0,7104.448242,0.7687
0,0,0,39084,3204,1,2058,4072,0,0,4885.708984,0.7881
0,0,0,56831,3283,1,2323,4231,1,0,7104.448242,0.7687
0,0,0,76724,3349,1,2128,4370,2,0,9590.911133,0.7526
0,0,0,32291,2747,1,2367,3251,0,0,4037.347656,0.9019
0,0,0,45947,2675,1,1586,3135,1,0,5743.866211,0.9170
0,0,0,32297,2739,1,3350,3237,0,0,4037.347656,0.9019
0,0,0,45949,2677,1,2548,3138,1,0,5743.866211,0.9170
0,0,0,60242,2630,1,2387,3064,2,0,7530.349609,0.9281
0,0,0,46550,3573,1,2445,4879,0,0,5818.888184,0.6983
0,0,0,67738,3635,1,2902,5033,1,0,8467.856445,0.6827
0,0,0,91279,3681,1,2355,5148,2,0,11410.763672,0.6713
0,0,0,46542,3567,1,2439,4865,0,0,5818.888184,0.6983
0,0,0,67740,3635,1,3386,5033,1,0,8467.856445,0.6827
0,0,0,4921,520,1,2486,523,0,0,615.163086,1.4439
0,0,0,7010,450,1,2547,452,1,0,876.533203,1.4605
0,0,0,8962,397,1,1695,399,2,0,1120.601807,1.4730
0,0,0,4921,520,1,2486,523,0,0,615.163086,1.4439
0,0,0,7010,450,1,2546,452,1,0,876.533203,1.4605
0,0,0,8966,407,1,2655,409,2,0,1120.601807,1.4730
0,0,0,8269,873,1,2661,887,0,0,1033.831177,1.3574
0,0,0,11986,835,1,2996,847,1,0,-9999.000000,1.5707
0,0,0,15775,816,1,2904,828,2,0,1973.180054,1.3752
0,0,0,8269,873,1,2661,887,0,0,1033.831177,1.3574
0,0,0,11979,835,1,2502,847,1,0,-9999.000000,1.5707
0,0,0,15784,800,1,2456,811,2,0,1973.180054,1.3752
0,0,0,6734,827,1,2510,839,0,0,841.694153,1.3692
