01L_364	2	4.69025	410.216	1.19674	-1.46834	-40.7674	-28.0882	34.222
01L_364	3	4.69025	410.216	1.38	0.14985	-109.865	3.98306	-5.00354
01L_364	4	4.69025	410.216	0.236127	-0.803195	-94.3994	-25.3127	30.6347
01L_364	5	4.69025	410.216	-0.551062	1.39709	-124.784	91.4	-111.699
01L_364	6	4.69025	410.216	-0.767079	1.21488	-167.035	36.6997	-45.0153
01L_364	7	4.69025	410.216	-0.894645	-0.0269858	-186.86	88.8958	-108.835
01L_364	8	4.69025	410.216	-1.86122	-2.12634	-172.86	37.7026	-46.2094
01L_364	9	4.69025	410.216	-1.28527	-4.70399	-117.982	60.748	-74.0168
01L_365	0	3.43367	466.975	0	0	0	0	0
01L_365	1	3.43367	466.975	1.10934	-0.0625852	-11.2299	-6.08861	6.81209
01L_365	2	3.43367	466.975	1.14894	0.0685647	-45.745	-1.03356	1.21163
01L_365	3	3.43367	466.975	0.863988	0.222264	-65.5729	5.425	-6.13581
01L_365	4	3.43367	466.975	1.14899	-0.952644	-96.7663	8.97434	-10.326
01L_365	5	3.43367	466.975	1.03741	-0.152813	-126.051	14.5289	-16.614
01L_365	6	3.43367	466.975	0.931144	-1.07982	-144.115	14.7248	-16.91
01L_365	7	3.43367	466.975	0.988747	-0.250193	-172.546	17.9766	-20.5503
01L_365	8	3.43367	466.975	0.795514	-1.17427	-171.085	19.9054	-22.7536
01L_365	9	3.43367	466.975	1.55177	-1.21883	-152.571	18.3845	-21.1366
01L_373	0	2.4743	502.668	0	0	0	0	0
01L_373	1	2.4743	502.668	0	0	0	0	0
01L_373	2	2.4743	502.668	1.15709	-0.709617	-51.084	-38.8709	40.9287
01L_373	3	2.4743	502.668	1.32191	-1.66487	-96.585	-49.7234	52.484
01L_373	4	2.4743	502.668	1.35418	0.357387	-125.112	-36.3506	38.3089
01L_373	5	2.4743	502.668	1.0636	0.520064	-133.89	-32.2486	34.0852
01L_373	6	2.4743	502.668	1.86209	-2.67968	-194.579	-8.65059	9.04973
01L_373	7	2.4743	502.668	1.77357	0.900684	-221.242	-17.4564	18.5586
01L_373	8	2.4743	502.668	2.00511	-0.346439	-215.92	-18.9378	19.9861
01L_373	9	2.4743	502.668	1.95681	-1.55273	-183.643	9.61731	-10.2251
01L_374	0	2.63755	471.227	0	0	0	0	0
01L_374	1	2.63755	471.227	1.14123	-0.626511	-28.6277	-6.54924	6.50835
01L_374	2	2.63755	471.227	1.06937	-1.88101	-34.5509	-6.57418	6.39362
01L_374	3	2.63755	471.227	0.590352	-5.00526	-83.9059	-50.3773	51.8805
01L_374	4	2.63755	471.227	0.469642	-0.700299	-117.706	-33.6877	34.8101
01L_374	5	2.63755	471.227	0.369043	-1.33917	-121.187	-47.9895	49.5185
01L_374	6	2.63755	471.227	0.221054	0.840617	-147.152	-16.4543	16.6643
01L_374	7	2.63755	471.227	0.0228903	-2.67649	-188.691	40.8607	-42.6491
01L_374	8	2.63755	471.227	-0.107131	1.11801	-191.952	15.0972	-16.0507
01L_374	9	2.63755	471.227	0	0	0	0	0
01L_390	0	2.92946	0.51867	0	0	0	0	0
01L_390	1	2.92946	0.51867	0.324708	-12.0045	49.0939	-14.9645	14.7277
01L_390	2	2.92946	0.51867	1.29155	-5.88674	-128.578	-8.00602	8.15161
01L_390	3	2.92946	0.51867	0.38153	-10.7712	-150.852	0	0
01L_390	4	2.92946	0.51867	0	0	0	20.0528	-22.0481
01L_390	5	2.92946	0.51867	0	0	0	0	0
01L_390	6	2.92946	0.51867	0	0	0	-109.615	105.437
01L_390	7	2.92946	0.51867	0	0	0	-208.033	195.146
01L_390	8	2.92946	0.51867	0	0	0	0	0
01L_390	9	2.92946	0.51867	0	0	0	0	0
01L_438	0	4.23894	476.082	0	0	0	0	0
01L_438	1	4.23894	476.082	2.77477	-0.454017	-53.1178	-31.7438	30.7715
01L_438	2	4.23894	476.082	1.75484	-0.972893	-64.8099	-12.0493	11.9579
01L_438	3	4.23894	476.082	1.1551	-1.43161	-50.4142	-11.5344	11.3006
01L_438	4	4.23894	476.082	1.20237	-0.0907843	-119.899	-2.28192	2.30984
01L_438	5	4.23894	476.082	0.907413	-1.78993	-150.266	-5.69898	5.63763
01L_438	6	4.23894	476.082	0.846935	0.53714	-190.841	4.2315	-4.23224
01L_438	7	4.23894	476.082	0.664976	-0.87468	-223.241	8.20064	-8.21003
01L_438	8	4.23894	476.082	0.302231	0.111654	-218.425	11.2709	-11.3035
01L_438	9	4.23894	476.082	0.681918	-3.28215	-179.098	5.2436	-5.20592
01L_44	0	4.52552	0.353377	0	0	0	0	0
01L_44	1	4.52552	0.353377	0	0	0	6.57644	-7.2401
01L_44	2	4.52552	0.353377	3.58768	-4.51781	-84.1966	-59.421	72.1377
01L_44	3	4.52552	0.353377	3.08845	-16.7585	-73.256	-60.3265	72.277
01L_44	4	4.52552	0.353377	5.41745	-7.62246	-172.552	-109.277	126.707
01L_44	5	4.52552	0.353377	5.06388	-6.18567	-170.672	0	0
01L_44	6	4.52552	0.353377	0	0	0	318.604	-388.875
01L_44	7	4.52552	0.353377	0	0	0	0	0
01L_44	8	4.52552	0.353377	0	0	0	0	0
01L_44	9	4.52552	0.353377	0	0	0	0	0
01L_45	0	5.34342	0.328614	0	0	0	0	0
01L_45	1	5.34342	0.328614	3.40203	-0.502113	-27.0669	1.63718	-1.65905
01L_45	2	5.34342	0.328614	3.69003	-4.91383	-84.6821	2.25206	-2.2138
01L_45	3	5.34342	0.328614	4.51071	-0.535936	-165.968	-6.50858	7.71175
01L_45	4	5.34342	0.328614	5.18891	2.29215	-193.017	-23.463	25.0907
01L_45	5	5.34342	0.328614	5.33078	4.69686	-212.906	8.74907	-12.7946
01L_45	6	5.34342	0.328614	6.24614	-3.11029	-202.294	11.8366	-15.7529
01L_45	7	5.34342	0.328614	5.58128	-13.1847	-71.7848	-25.0668	28.7156
01L_45	8	5.34342	0.328614	13.0026	-7.0833	-271.983	-22.2464	25.913
01L_45	9	5.34342	0.328614	14.3398	3.12934	122.357	-13.8323	24.8317
01L_53	0	2.17323	0.36984	0	0	0	0	0
01L_53	1	2.17323	0.36984	1.4447	-3.00593	-60.0775	3.99743	-4.58859
01L_53	2	2.17323	0.36984	2.4147	-4.49197	-108.511	21.0286	-22.283
