 ToA     coarse_time  fine_time  Local_Tube_Number  Tube_Number  Tube_Layer  ChamberId  Chamber_iEta  Station_Type  tube z  tube_rho  drift_time        event  muonFixedId  csm  mezz  channel  t0     TOF            
 60144   1879         16         34                 202          2           3          3             1             6256    6965      489.269897461     2171   39861537     3    8     3        542.5  31.2301120758  
 60155   1879         27         31                 31           2           5          0             2             1066    9326      97.7813720703     24412  71843102     4    6     2        542.5  31.3123569489  
 60163   1880         3          23                 23           0           3          0             1             825     6913      112.119018555     24412  38288406     2    4     18       542.5  23.2247314453  
 60166   1880         6          32                 32           3           5          0             2             1096    9673      105.213623047     24412  71843359     4    7     18       542.5  32.4738540649  
 60213   1881         21         11                 283          3           5          4             2             8705    9673      530.996765137     2171   73940490     4    3     21       542.5  43.4095001221  
 60225   1882         1          23                 23           1           3          0             1             840     6939      160.464416504     24412  38288534     2    4     10       542.5  23.3168563843  
 60228   1882         4          10                 10           4           1          0             0             615     5048      169.158752441     24412  4734473      0    3     4        542.5  16.9662475586  
 60276   1883         20         8                  8            2           1          0             0             570     4822      207.425292969     24412  4734215      0    2     14       542.5  16.1996955872  
 60284   1883         28         35                 203          0           3          3             1             6286    6913      598.706481934     2171   39861282     3    8     21       542.5  31.1685390472  
 60290   1884         2          30                 30           1           5          0             2             1051    9300      203.34197998      24412  71842973     4    6     12       542.5  31.2204914093  
 60373   1886         21         31                 31           0           5          0             2             1066    9274      268.266296387     24412  71842846     4    6     18       542.5  31.139957428   
 60378   1886         26         22                 118          2           1          3             0             4110    4822      682.174133301     2171   6307093      1    6     17       542.5  21.1383666992  
 60379   1886         27         24                 80           5           3          1             1             2555    7364      3.09100341797     1614   38813463     3    5     2        542.5  26.0027236938  
 60401   1887         17         20                 76           1           3          1             1             2450    6939      21.7326660156     1614   38812819     3    4     15       542.5  24.5486106873  
 60404   1887         20         23                 79           4           3          1             1             2540    7338      22.7206420898     1614   38813334     3    5     12       542.5  25.9043388367  
 60416   1888         0          18                 48           5           1          1             0             1790    5075      40.0487670898     1614   5258897      1    5     11       542.5  17.9512062073  
 60418   1888         2          36                 108          4           5          1             2             3411    9699      25.2658081055     1614   72367779     5    9     15       542.5  34.2967185974  
 60433   1888         17         15                 45           2           1          1             0             1700    4822      54.2229003906     1614   5258510      1    4     12       542.5  17.0583286285  
 60435   1888         19         15                 45           1           1          1             0             1685    4796      55.8839111328     1614   5258382      1    4     6        542.5  16.9598560333  
 60436   1888         20         25                 81           3           3          1             1             2585    7312      47.7529296875     1614   38813208     3    7     17       542.5  25.8720779419  
 60442   1888         26         9                  9            1           1          0             0             585     4796      337.192993164     24412  4734088      0    2     6        542.5  16.1195259094  
 60446   1888         30         18                 48           4           1          1             0             1775    5048      63.584777832      1614   5258769      1    5     5        542.5  17.85272789    
 60461   1889         13         22                 78           3           3          1             1             2495    7312      67.3828125        1614   38813205     3    5     16       542.5  25.7734336853  
 60479   1889         31         20                 76           5           3          1             1             2435    7364      81.3446655273     1614   38813459     3    5     7        542.5  25.8741054535  
 60482   1890         2          21                 77           2           3          1             1             2465    6965      84.9154052734     1614   38812948     3    4     6        542.5  24.6471099854  
 60490   1890         10         37                 109          5           5          1             2             3426    9725      81.4172973633     1614   72367908     5    9     6        542.5  34.3951950073  
 60500   1890         20         23                 23           2           3          0             1             825     6965      375.227966309     24412  38288662     2    4     2        542.5  23.3970432281  
 60519   1891         7          22                 78           5           3          1             1             2495    7364      112.531005859     1614   38813461     3    5     0        542.5  25.9377212524  
 60520   1891         8          9                  9            5           1          0             0             600     5075      397.203552246     24412  4734600      0    3     8        542.5  17.046421051   
 60530   1891         18         23                 79           5           3          1             1             2525    7364      121.092468262     1614   38813462     3    5     4        542.5  25.9700489044  
 60534   1891         22         19                 75           3           3          1             1             2405    7312      124.50958252      1614   38813202     3    5     21       542.5  25.6779289246  
 60544   1892         0          21                 77           4           3          1             1             2480    7338      132.160522461     1614   38813332     3    5     14       542.5  25.8394775391  
 60573   1892         29         10                 10           7           1          0             0             630     5127      438.425537109     24412  4734857      0    3     22       542.5  17.2306957245  
 60580   1893         4          20                 76           0           3          1             1             2435    6913      161.674865723     1614   38812691     3    4     23       542.5  24.4501247406  
 60601   1893         25         31                 31           4           5          0             2             1081    9699      444.976745605     24412  71843486     4    7     12       542.5  32.5544815063  
 60613   1894         5          19                 49           6           1          1             0             1805    5101      193.856567383     1614   5259026      1    7     13       542.5  18.0497016907  
 60627   1894         19         14                 44           0           1          1             0             1670    4770      205.98236084      1614   5258253      1    4     2        542.5  16.8614025116  
 60628   1894         20         36                 108          3           5          1             2             3396    9673      189.426757812     1614   72367651     5    9     23       542.5  34.1982574463  
 60632   1894         24         21                 77           3           3          1             1             2465    7312      201.008728027     1614   38813204     3    5     22       542.5  25.7412490845  
 60632   1894         24         32                 104          2           5          1             2             3276    9326      193.776733398     1614   72367391     5    6     0        542.5  32.9732704163  
 60642   1895         2          16                 46           3           1          1             0             1715    4848      217.405700684     1614   5258639      1    4     23       542.5  17.1568222046  
 60648   1895         8          25                 81           4           3          1             1             2600    7338      213.279418945     1614   38813336     3    7     9        542.5  25.9705848694  
 60717   1897         13         18                 74           4           3          1             1             2390    7338      267.411437988     1614   38813329     3    5     11       542.5  25.744802475   
 60732   1897         28         7                  37           1           1          1             0             1445    4796      288.163696289     1614   5258374      1    2     10       542.5  16.7112789154  
 60741   1898         5          32                 104          0           5          1             2             3276    9274      279.096679688     1614   72367135     5    6     16       542.5  32.8096008301  
 60757   1898         21         22                 78           4           3          1             1             2510    7338      298.534545898     1614   38813333     3    5     8        542.5  25.8717346191  
 60782   1899         14         19                 75           5           3          1             1             2405    7364      318.094665527     1614   38813458     3    5     5        542.5  25.8428230286  
 60867   1902         3          20                 76           4           3          1             1             2450    7338      384.536193848     1614   38813331     3    5     15       542.5  25.8075675964  
 60939   1904         11         23                 79           3           3          1             1             2525    7312      440.787780762     1614   38813206     3    5     20       542.5  25.8059692383  
 60981   1905         21         24                 80           3           3          1             1             2555    7312      473.567382812     1614   38813207     3    5     18       542.5  25.8388500214  
 61051   1907         27         19                 49           7           1          1             0             1820    5127      535.945556641     1614   5259154      1    7     19       542.5  18.1482162476  
 61102   1909         14         31                 103          1           5          1             2             3261    9300      561.062683105     1614   72367262     5    6     10       542.5  32.8748130798  
 61113   1909         25         26                 82           5           3          1             1             2615    7364      576.462158203     1614   38813465     3    7     3        542.5  26.0691051483  
 61163   1911         11         25                 81           5           3          1             1             2585    7364      615.557983398     1614   38813464     3    7     1        542.5  26.035741806   
 61193   1912         9          19                 75           4           3          1             1             2420    7338      639.255249023     1614   38813330     3    5     13       542.5  25.776008606   
 61297   1915         17         24                 24           1           1          0             0             1035    4796      4.91162109375     7432   4734103      0    6     9        542.5  16.3696422577  
 61304   1915         24         24                 24           3           1          0             0             1035    4848      10.2106933594     7432   4734359      0    6     19       542.5  16.5393009186  
 61308   1915         28         30                 30           0           1          0             0             1231    4770      13.4396972656     7432   4733981      0    8     3        542.5  16.435333252   
 61328   1916         16         56                 56           2           3          0             1             1816    6965      21.4882202148     7432   38288695     2    12    0        542.5  24.0117778778  
 61350   1917         6          7                  79           5           5          1             2             2525    9725      29.1708984375     7432   72367878     5    1     4        542.5  33.5166015625  
 61361   1917         17         25                 25           3           1          0             0             1065    4848      54.720703125      7432   4734360      0    8     22       542.5  16.5605201721  
 61373   1917         29         2                  58           4           3          1             1             1910    7338      55.3619995117     7432   38813313     3    1     11       542.5  25.2942562103  
 61386   1918         10         2                  32           5           1          1             0             1310    5075      73.3291625977     7432   5258881      1    1     6        542.5  17.4833259583  
 61403   1918         27         55                 55           0           3          0             1             1786    6913      80.2750854492     7432   38288438     2    12    18       542.5  23.8186416626  
 61407   1918         31         3                  33           6           1          1             0             1325    5101      89.6388549805     7432   5259010      1    1     14       542.5  17.579875946   
 61413   1919         5          3                  75           1           5          1             2             2420    9300      79.8501586914     7432   72367234     5    0     13       542.5  32.0561065674  
 61436   1919         28         3                  75           0           5          1             2             2405    9274      97.9154663086     7432   72367106     5    0     21       542.5  31.9595336914  
 61443   1920         3          24                 24           0           1          0             0             1050    4770      119.048217773     7432   4733975      0    6     3        542.5  16.295545578   
 61461   1920         21         3                  59           5           3          1             1             1925    7364      124.015380859     7432   38813442     3    1     5        542.5  25.3908538818  
 61508   1922         4          55                 55           1           3          0             1             1801    6939      162.209777832     7432   38288566     2    12    10       542.5  23.9151954651  
 61532   1922         28         6                  78           4           5          1             2             2510    9699      171.454956055     7432   72367749     5    1     8        542.5  33.4200439453  
 61560   1923         24         5                  5            0           5          0             2             285     9274      20.7991333008     11361  71842820     4    0     22       542.5  30.950876236   
 61560   1923         24         9                  153          0           5          2             2             4765    9274      16.9691162109     11361  72891400     4    2     17       542.5  34.7809066772  
 61564   1923         28         29                 59           3           1          1             0             2105    4848      37.2409667969     11361  5258652      1    8     21       542.5  17.6340198517  
 61584   1924         16         9                  153          1           5          2             2             4780    9300      35.6190185547     11361  72891528     4    2     9        542.5  34.8809738159  
 61605   1925         5          23                 23           2           1          0             0             1020    4822      245.462219238     7432   4734230      0    6     13       542.5  16.4440174103  
 61608   1925         8          10                 154          2           5          2             2             4795    9326      54.2689819336     11361  72891657     4    2     3        542.5  34.9810409546  
 61629   1925         29         17                 161          5           5          2             2             5005    9725      69.170715332      11361  72892176     4    5     1        542.5  36.4855308533  
 61653   1926         21         16                 160          4           5          2             2             4990    9699      88.0208129883     11361  72892047     4    3     10       542.5  36.3854637146  
 61660   1926         28         29                 59           2           1          1             0             2120    4822      112.300415039     11361  5258524      1    8     13       542.5  17.5745773315  
 61677   1927         13         16                 160          3           5          2             2             4975    9673      106.870849609     11361  72891919     4    3     18       542.5  36.2853927612  
 61681   1927         17         6                  118          3           3          2             1             3715    7312      118.921813965     11361  39337477     2    1     16       542.5  27.359462738   
 61684   1927         20         3                  69           3           1          2             0             2425    4848      130.540588379     11361  5782914      0    0     18       542.5  18.084400177   
 61728   1929         0          3                  3            0           5          0             2             225     9274      152.054626465     11361  71842818     4    0     21       542.5  30.9453678131  
 61735   1929         7          6                  118          4           3          2             1             3730    7338      161.009216309     11361  39337605     2    1     8        542.5  27.4595050812  
 61756   1929         28         25                 25           0           1          0             0             1080    4770      363.557617188     7432   4733976      0    8     4        542.5  16.3173885345  
 61763   1930         3          2                  58           3           3          1             1             1895    7312      360.146057129     7432   38813185     3    1     19       542.5  25.1976852417  
 61767   1930         7          2                  68           2           1          2             0             2410    4822      195.484375        11361  5782785      0    0     14       542.5  17.9843940735  
 61770   1930         10         56                 112          2           3          1             1             3516    6965      189.784545898     11361  38812983     3    12    0        542.5  26.0279750824  
 61789   1930         29         7                  119          5           3          2             1             3745    7364      203.096679688     11361  39337734     2    1     4        542.5  27.5595493317  
 61814   1931         22         2                  32           4           1          1             0             1295    5048      407.80065918      7432   5258753      1    1     0        542.5  17.3868160248  
 61815   1931         23         29                 59           1           1          1             0             2105    4796      233.493774414     11361  5258396      1    8     7        542.5  17.4749927521  
 61825   1932         1          3                  3            1           5          0             2             240     9300      227.74786377      11361  71842946     4    0     13       542.5  31.0333576202  
 61843   1932         19         55                 111          1           3          1             1             3501    6939      246.915771484     11361  38812854     3    12    10       542.5  25.927947998   
 61849   1932         25         4                  4            1           5          0             2             270     9300      246.495117188     11361  71842947     4    0     15       542.5  31.0361042023  
 61867   1933         11         1                  31           3           1          1             0             1265    4848      449.877990723     7432   5258624      1    0     22       542.5  16.7157363892  
 61871   1933         15         2                  68           1           1          2             0             2395    4796      276.834350586     11361  5782657      0    0     8        542.5  17.8843898773  
 61880   1933         24         3                  33           7           1          1             0             1340    5127      459.073547363     7432   5259138      1    1     20       542.5  17.6764678955  
 61890   1934         2          4                  76           2           5          1             2             2435    9326      452.409790039     7432   72367363     5    0     7        542.5  32.1526985168  
 61901   1934         13         7                  73           4           1          2             0             2545    5048      299.295715332     11361  5783046      0    3     1        542.5  18.8605270386  
 61920   1935         0          55                 111          0           3          1             1             3486    6913      307.172058105     11361  38812726     3    12    18       542.5  25.8279209137  
 61922   1935         2          6                  118          5           3          2             1             3715    7364      307.048217773     11361  39337733     2    1     0        542.5  27.5142803192  
 61972   1936         20         2                  2            0           5          0             2             195     9274      342.681884766     11361  71842817     4    0     19       542.5  30.9430980682  
 61997   1937         13         1                  67           0           1          2             0             2380    4770      375.371887207     11361  5782528      0    0     4        542.5  17.7843894958  
 61998   1937         14         24                 24           2           1          0             0             1050    4822      552.472473145     7432   4734231      0    6     15       542.5  16.4650535583  
 62034   1938         18         28                 58           0           1          1             0             2090    4770      404.687072754     11361  5258267      1    8     5        542.5  17.375415802   
 62049   1939         1          7                  73           7           1          2             0             2560    5127      414.665588379     11361  5783430      0    3     19       542.5  19.1156406403  
 62094   1940         14         7                  79           3           5          1             2             2525    9673      610.588806152     7432   72367622     5    1     20       542.5  33.3486747742  
 62102   1940         22         7                  73           5           1          2             0             2560    5075      456.226928711     11361  5783174      0    3     7        542.5  18.9605522156  
 62123   1941         11         30                 30           2           1          0             0             1231    4822      649.990356445     7432   4734237      0    8     15       542.5  16.6034126282  
 62169   1942         25         56                 56           0           3          0             1             1816    6913      678.687316895     7432   38288439     2    12    16       542.5  23.8439083099  
 62191   1943         15         7                  73           6           1          2             0             2545    5101      525.703125        11361  5783302      0    3     13       542.5  19.0156383514  
 62267   1945         27         8                  74           6           1          2             0             2575    5101      585.03314209      11361  5783303      0    3     12       542.5  19.0605792999  
 62835   1963         19         23                 223          1           5          3             2             6900    9300      9.21368408203     19928  73415830     5    4     10       542.5  38.6300621033  
 62836   1963         20         11                 107          6           1          3             0             3765    5101      27.4763183594     19928  6307594      1    3     15       542.5  21.1486644745  
 62852   1964         4          5                  173          3           3          3             1             5385    7312      30.8325805664     19928  39861764     3    1     22       542.5  30.2924404144  
 62876   1964         28         5                  173          4           3          3             1             5400    7338      49.4829711914     19928  39861892     3    1     14       542.5  30.3920097351  
 62893   1965         13         33                 233          3           5          3             2             7186    9673      52.9597167969     19928  73416224     5    9     17       542.5  40.1965141296  
 62895   1965         15         53                 165          2           3          2             1             5126    6965      65.8693847656     19928  39337268     2    12    6        542.5  28.8493766785  
 62930   1966         18         2                  98           0           1          3             0             3510    4770      102.305419922     19928  6306817      1    0     2        542.5  19.7570819855  
 62934   1966         22         24                 224          2           5          3             2             6915    9326      86.4578857422     19928  73415959     5    4     0        542.5  38.7295875549  
 62935   1966         23         23                 223          0           5          3             2             6885    9274      87.4382324219     19928  73415702     5    4     18       542.5  38.5305366516  
 62985   1968         9          11                 107          7           1          3             0             3780    5127      143.78302002      19928  6307722      1    3     21       542.5  21.2482223511  
 62993   1968         17         10                 106          7           1          3             0             3750    5127      150.092346191     19928  6307721      1    3     22       542.5  21.1889190674  
 62996   1968         20         6                  174          5           3          3             1             5415    7364      143.133422852     19928  39862021     3    1     0        542.5  30.4915828705  
 63014   1969         6          52                 164          1           3          2             1             5111    6939      158.937683105     19928  39337139     2    12    15       542.5  28.7498092651  
 63023   1969         15         33                 233          4           5          3             2             7201    9699      154.422729492     19928  73416352     5    9     9        542.5  40.2960395813  
 63058   1970         18         3                  99           1           1          3             0             3525    4796      202.205810547     19928  6306946      1    0     6        542.5  19.8566589355  
 63062   1970         22         10                 106          6           1          3             0             3735    5101      204.098205566     19928  6307593      1    3     16       542.5  21.0893192291  
 63141   1973         5          9                  105          4           1          3             0             3705    5048      266.016113281     19928  6307336      1    3     2        542.5  20.8901367188  
 63241   1976         9          52                 164          0           3          2             1             5096    6913      336.380981445     19928  39337011     2    12    23       542.5  28.6502456665  
 63262   1976         30         34                 234          5           5          3             2             7216    9725      341.041931152     19928  73416481     5    9     3        542.5  40.395565033   
 63266   1977         2          5                  101          3           1          3             0             3585    4848      364.447265625     19928  6307204      1    0     21       542.5  20.115228653   
 63272   1977         8          3                  99           2           1          3             0             3540    4822      369.293762207     19928  6307074      1    0     12       542.5  19.9562397003  
 63284   1977         20         35                 235          5           5          3             2             7246    9725      358.169677734     19928  73416482     5    9     5        542.5  40.4553413391  
 63350   1979         22         9                  105          5           1          3             0             3720    5075      429.197753906     19928  6307464      1    3     8        542.5  20.9897251129  
 63352   1979         24         6                  36           3           1          1             0             1415    4848      9.90081787109     12106  5258629      1    0     19       542.5  16.8491611481  
 63384   1980         24         8                  38           4           1          1             0             1475    5048      34.2041625977     12106  5258759      1    3     0        542.5  17.5458278656  
 63396   1981         4          20                 92           4           5          1             2             2930    9699      27.3262329102     12106  72367763     5    5     15       542.5  33.7987442017  
 63425   1982         1          16                 88           0           5          1             2             2795    9274      51.4701538086     12106  72367119     5    2     16       542.5  32.3110694885  
 63429   1982         5          10                 106          5           1          3             0             3750    5075      490.857116699     19928  6307465      1    3     10       542.5  21.0491123199  
 63470   1983         14         21                 93           5           5          1             2             2945    9725      85.0411987305     12106  72367892     5    5     6        542.5  33.8962936401  
 63492   1984         4          11                 67           3           3          1             1             2165    7312      110.686157227     12106  38813194     3    3     21       542.5  25.4388599396  
 63495   1984         7          8                  38           7           1          1             0             1490    5127      120.658996582     12106  5259143      1    3     18       542.5  17.8097381592  
 63505   1984         17         7                  63           2           3          1             1             2045    6965      122.066040039     12106  38812934     3    0     2        542.5  24.2151889801  
 63550   1985         30         5                  35           2           1          1             0             1400    4822      164.685668945     12106  5258500      1    0     13       542.5  16.7518539429  
 63568   1986         16         4                  100          2           1          3             0             3570    4822      600.484313965     19928  6307075      1    0     17       542.5  20.0156860352  
 63572   1986         20         4                  100          3           1          3             0             3555    4848      603.569152832     19928  6307203      1    0     23       542.5  20.0558280945  
 63593   1987         9          5                  35           0           1          1             0             1400    4770      198.445983887     12106  5258244      1    0     1        542.5  16.5852794647  
 63614   1987         30         51                 163          0           3          2             1             5066    6913      627.846618652     19928  39337010     2    12    21       542.5  28.5909080505  
 63627   1988         11         20                 92           3           5          1             2             2915    9673      207.89251709      12106  72367635     5    5     23       542.5  33.7012062073  
 63670   1989         22         8                  38           5           1          1             0             1490    5075      257.544311523     12106  5258887      1    3     6        542.5  17.6431751251  
 63696   1990         16         16                 88           1           5          1             2             2810    9300      263.091369629     12106  72367247     5    2     8        542.5  32.4086074829  
 63741   1991         29         7                  63           0           3          1             1             2045    6913      306.60748291      12106  38812678     3    0     18       542.5  24.048740387   
 63776   1993         0          11                 67           5           3          1             1             2165    7364      332.394714355     12106  38813450     3    3     5        542.5  25.6052932739  
 63922   1997         18         11                 67           4           3          1             1             2180    7338      446.526184082     12106  38813322     3    3     13       542.5  25.5362873077  
 63954   1998         18         6                  62           1           3          1             1             2030    6939      472.944641113     12106  38812805     3    0     12       542.5  24.1178379059  
 63990   1999         22         8                  38           6           1          1             0             1475    5101      507.475036621     12106  5259015      1    3     12       542.5  17.7124576569  
 64074   2002         10         16                 88           2           5          1             2             2795    9326      558.335266113     12106  72367375     5    2     0        542.5  32.4772529602  
 64136   2004         8          5                  35           1           1          1             0             1385    4796      622.595397949     12106  5258372      1    0     7        542.5  16.6545829773  
 64276   2008         20         39                 207          1           3          3             1             6421    6939      17.0877685547     2118   39861414     3    8     10       542.5  31.5372333527  
 64311   2009         23         9                  281          1           5          4             2             8660    9300      33.5786132812     2118   73940104     4    2     9        542.5  42.3901405334  
 64321   2010         1          32                 128          0           1          3             0             4411    4770      62.107421875      2118   6306847      1    10    2        542.5  21.6738586426  
 64329   2010         9          6                  138          7           1          4             0             4730    5127      66.7626342773     2118   6832005      0    1     23       542.5  23.2686157227  
 64331   2010         11         6                  138          6           1          4             0             4715    5101      68.4228515625     2118   6831877      0    1     17       542.5  23.1708889008  
 64335   2010         15         33                 129          1           1          3             0             4426    4796      72.9471435547     2118   6306976      1    10    6        542.5  21.7715835571  
 64344   2010         24         12                 220          5           3          4             1             6815    7364      68.2794189453     2118   40386315     2    3     7        542.5  33.4706115723  
 64347   2010         27         11                 219          4           3          4             1             6800    7338      70.7208251953     2118   40386186     2    3     13       542.5  33.3729171753  
 64361   2011         9          23                 295          5           5          4             2             9065    9725      70.6817626953     2118   73940758     4    5     4        542.5  44.3495140076  
 64366   2011         14         22                 294          4           5          4             2             9050    9699      74.6856079102     2118   73940629     4    5     8        542.5  44.2518959045  
 64398   2012         14         4                  136          4           1          4             0             4655    5048      121.030029297     2118   6831619      0    1     4        542.5  22.9074707031  
 64402   2012         18         35                 131          3           1          3             0             4486    4848      125.02746582      2118   6307234      1    10    21       542.5  22.0350131989  
 64419   2013         3          9                  281          0           5          4             2             8645    9274      118.051269531     2118   73939976     4    2     17       542.5  42.2925109863  
 64426   2013         10         40                 208          2           3          3             1             6436    6965      134.17755127      2118   39861543     3    8     0        542.5  31.6349449158  
 64514   2016         2          39                 207          0           3          3             1             6406    6913      203.12298584      2118   39861286     3    8     18       542.5  31.4395370483  
 64604   2018         28         10                 282          2           5          4             2             8675    9326      262.387207031     2118   73940233     4    2     3        542.5  42.48777771    
 64644   2020         4          5                  137          5           1          4             0             4700    5075      313.051818848     2118   6831748      0    1     9        542.5  23.073184967   
 64659   2020         19         33                 129          2           1          3             0             4441    4822      325.97442627      2118   6307104      1    10    12       542.5  21.8693294525  
 64690   2021         18         11                 219          3           3          4             1             6785    7312      338.78729248      2118   40386058     2    3     21       542.5  33.2752342224  
 64736   2023         0          25                 157          5           1          4             0             5300    5075      8.52111816406     12334  6831768      0    9     7        542.5  24.4788780212  
 64741   2023         5          21                 293          3           5          4             2             9005    9673      367.8203125       2118   73940500     4    5     22       542.5  44.0859642029  
 64754   2023         18         22                 294          3           5          4             2             9035    9673      377.908203125     2118   73940501     4    5     16       542.5  44.1542930603  
 64772   2024         4          1                  249          4           3          5             1             7720    7338      25.595703125      12334  40910464     3    1     9        542.5  35.5293006897  
 64783   2024         15         10                 218          3           3          4             1             6755    7312      411.51159668      2118   40386057     2    3     19       542.5  33.2071723938  
 64792   2024         24         49                 321          0           5          4             2             9846    9274      31.6296386719     12334  73940016     4    12    17       542.5  45.1203422546  
 64795   2024         27         64                 336          4           5          4             2             10312   9699      31.8708496094     12334  73940671     4    15    10       542.5  47.2229194641  
 64799   2024         31         16                 148          1           1          4             0             5015    4796      59.0687866211     12334  6831247      0    4     11       542.5  23.1499519348  
 64811   2025         11         27                 159          7           1          4             0             5360    5127      66.8501586914     12334  6832026      0    9     20       542.5  24.7436199188  
 64811   2025         11         27                 235          0           3          4             1             7265    6913      58.1392211914     12334  40385562     2    6     21       542.5  33.4545555115  
 64818   2025         18         16                 148          2           1          4             0             5030    4822      73.8163452148     12334  6831375      0    4     17       542.5  23.2461395264  
 64839   2026         7          51                 323          2           5          4             2             9906    9326      68.0835571289     12334  73940274     4    12    5        542.5  45.385181427   
 64845   2026         13         4                  136          5           1          4             0             4670    5075      470.151000977     2118   6831747      0    1     10       542.5  23.0052261353  
 64850   2026         18         34                 130          2           1          3             0             4471    4822      475.125183105     2118   6307105      1    10    17       542.5  21.9373188019  
 64894   2027         30         29                 237          2           3          4             1             7325    6965      122.718139648     12334  40385820     2    6     6        542.5  33.7193336487  
 64915   2028         19         27                 235          1           3          4             1             7280    6939      139.29309082      12334  40385690     2    6     13       542.5  33.5506668091  
 64922   2028         26         29                 59           7           1          1             0             2120    5127      9.80493164062     8936   5259164      1    9     21       542.5  18.5075702667  
 64924   2028         28         36                 92           0           3          1             1             2916    6913      4.84649658203     8936   38812707     3    8     23       542.5  25.0284805298  
 64928   2029         0          30                 60           5           1          1             0             2151    5075      14.6137695312     8936   5258909      1    9     11       542.5  18.3862075806  
 64933   2029         5          11                 283          2           5          4             2             8705    9326      519.350158691     2118   73940234     4    2     5        542.5  42.5560760498  
 64940   2029         12         52                 124          2           5          1             2             3876    9326      8.6845703125      8936   72367411     5    12    7        542.5  33.6904144287  
 64963   2030         3          14                 146          0           1          4             0             4970    4770      187.362304688     12334  6831117      0    4     2        542.5  22.9814147949  
 64977   2030         17         30                 60           4           1          1             0             2136    5048      52.9944458008     8936   5258781      1    9     5        542.5  18.2867774963  
 64993   2031         1          42                 98           5           3          1             1             3096    7364      57.1327514648     8936   38813481     3    11    3        542.5  26.6484832764  
 64995   2031         3          1                  249          3           3          5             1             7705    7312      199.910522461     12334  40910336     3    1     17       542.5  35.4332275391  
 65009   2031         17         49                 321          1           5          4             2             9861    9300      201.064941406     12334  73940144     4    12    9        542.5  45.2163047791  
 65011   2031         19         64                 336          3           5          4             2             10297   9673      200.71673584      12334  73940543     4    15    18       542.5  47.1269950867  
 65016   2031         24         25                 157          4           1          4             0             5285    5048      227.36730957      12334  6831640      0    9     1        542.5  24.3827095032  
 65028   2032         4          36                 92           1           3          1             1             2931    6939      85.9971313477     8936   38812835     3    8     15       542.5  25.1278953552  
 65029   2032         5          31                 61           6           1          1             0             2166    5101      93.4205932617     8936   5259038      1    11    13       542.5  18.4856433868  
 65034   2032         10         18                 150          3           1          4             0             5075    4848      242.397827148     12334  6831505      0    4     19       542.5  23.4146995544  
